 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	3041	1572	3041	937	85148	28	0	28	28	28	325.517	91.497	8.419	8.817	1.856	9.028	325.517	91.497	8.419	313	82	3	25	21	11
2	2525	1438	2525	897	17675	7	0	7	7	7	438.170	220.417	7.613	8.510	2.212	8.630	438.170	220.417	7.613	428	209	3	21	23	10
3	2357	1434	2357	837	124921	53	0	53	53	53	451.492	269.634	8.375	8.472	2.196	8.403	451.487	269.634	8.375	437	261	3	25	19	11
4	3167	1666	3167	1002	186853	59	0	59	59	59	376.609	312.130	8.174	9.114	2.105	9.466	376.614	312.130	8.174	366	301	3	23	25	11
5	4308	2748	4308	1793	77544	18	0	18	18	18	463.907	494.367	7.277	12.506	4.793	12.241	463.904	494.367	7.277	445	476	3	41	42	9
6	4102	2352	4102	1523	77938	19	0	19	19	19	569.471	499.090	7.687	11.116	3.639	11.263	569.485	499.090	7.687	550	486	3	34	28	10
7	3591	2036	3591	1396	71820	20	0	20	20	20	487.537	511.106	7.344	10.281	3.071	10.844	487.537	511.106	7.344	475	497	3	30	27	9
8	4964	2756	4964	1729	441796	89	0	89	89	89	607.131	572.567	8.269	12.028	4.067	11.598	607.129	572.567	8.269	584	559	3	44	28	11
9	2942	1822	2942	1191	73550	25	0	25	25	25	545.013	586.530	7.766	9.746	3.154	9.587	545.002	586.528	7.766	532	569	3	30	29	10
10	966	764	966	457	2898	3	0	3	3	3	387.920	164.747	7.217	6.022	1.559	6.263	387.920	164.747	7.217	379	157	4	18	16	7
11	3072	1774	3072	1105	116736	38	0	38	38	38	370.252	171.947	7.976	9.412	2.718	9.679	370.257	171.947	7.976	357	159	4	27	27	9
12	1431	1124	1431	658	5724	4	0	4	4	4	431.118	187.054	7.405	7.491	2.392	7.356	431.118	187.054	7.405	418	175	4	23	24	8
13	544	476	544	296	2720	5	0	5	5	5	424.831	195.493	7.118	4.854	1.119	4.803	424.831	195.493	7.118	418	192	4	13	8	7
14	3303	2386	3303	1484	19818	6	0	6	6	6	427.688	208.814	7.340	12.937	6.229	11.785	427.688	208.814	7.340	402	193	4	49	32	8
15	2166	1288	2166	828	93138	43	0	43	43	43	352.157	211.462	8.019	8.025	2.086	8.536	352.162	211.462	8.019	342	202	4	22	21	8
16	2123	1422	2123	853	97658	46	0	46	46	46	326.203	240.647	7.811	8.530	2.752	8.549	326.203	240.647	7.811	315	230	4	26	22	9
17	1568	1206	1568	748	76832	49	0	49	49	49	339.603	260.108	8.170	7.958	2.757	7.993	339.600	260.108	8.170	332	252	4	23	23	8
18	2880	2018	2880	1263	164160	57	0	57	57	57	483.835	298.300	7.930	10.321	3.799	10.220	483.830	298.299	7.930	464	288	4	36	22	8
19	2398	1432	2398	837	148676	62	0	62	62	62	397.342	321.105	8.285	8.233	1.978	8.640	397.348	321.106	8.285	387	311	4	22	22	10
20	2248	1598	2248	989	20232	9	0	9	9	9	424.893	322.210	7.569	8.711	2.755	9.173	424.893	322.210	7.569	413	311	4	26	23	8
21	3223	2334	3223	1456	219164	68	0	68	68	68	385.671	364.076	7.981	10.835	3.732	11.099	385.666	364.076	7.981	368	351	4	34	30	9
22	984	880	984	514	11808	12	0	12	12	12	526.705	425.079	7.583	6.692	2.309	6.641	526.705	425.079	7.583	518	417	4	19	17	8
23	4133	2070	4133	1327	305842	74	0	74	74	74	477.910	436.215	8.368	10.329	2.737	10.662	477.902	436.215	8.368	466	423	4	26	27	10
24	1138	808	1138	508	86488	76	0	76	76	76	498.053	444.591	7.859	6.371	1.513	6.363	498.053	444.591	7.859	492	436	4	13	17	8
25	3391	2066	3391	1363	264498	78	0	78	78	78	482.429	459.663	7.922	10.374	3.455	10.553	482.436	459.663	7.922	466	448	4	37	26	8
26	2160	1416	2160	879	170640	79	0	79	79	79	562.517	479.203	7.805	8.600	2.809	8.467	562.521	479.204	7.805	549	470	4	30	18	8
27	2032	1306	2032	808	34544	17	0	17	17	17	480.026	483.259	7.436	8.018	2.318	8.324	480.026	483.259	7.436	468	475	4	24	19	8
28	967	690	967	439	78327	81	0	81	81	81	462.782	511.889	7.828	5.961	1.327	5.923	462.779	511.889	7.828	455	507	4	15	12	8
29	7417	4250	7417	2821	652696	88	0	88	88	88	525.379	568.370	8.079	15.186	5.644	15.062	525.403	568.372	8.079	501	540	4	45	59	9
30	3729	2310	3729	1452	399003	107	0	107	107	107	610.784	552.272	8.572	11.374	4.509	10.661	610.786	552.275	8.572	585	540	4	43	22	10
31	2076	1410	2076	886	190992	92	0	92	92	92	552.355	602.218	7.839	8.688	2.894	8.402	552.362	602.219	7.839	539	596	4	28	20	9
32	1924	1180	1924	710	188552	98	0	98	98	98	599.261	645.007	7.782	7.575	1.764	7.640	599.255	645.007	7.782	591	635	4	18	21	9
33	1720	1086	1720	666	170280	99	0	99	99	99	585.446	651.044	7.593	7.321	1.795	7.378	585.450	651.044	7.593	577	641	4	18	21	8
34	490	550	490	285	980	2	0	2	2	2	376.645	76.104	7.214	5.259	1.947	4.977	376.645	76.104	7.214	367	71	5	18	11	6
35	1850	1446	1850	868	53650	29	0	29	29	29	378.670	107.585	7.996	8.489	2.982	8.214	378.668	107.585	7.996	364	98	5	28	18	7
36	789	796	789	416	23670	30	0	30	30	30	358.167	116.864	7.976	6.096	1.921	5.927	358.167	116.864	7.976	352	106	5	15	20	7
37	601	602	601	340	18631	31	0	31	31	31	372.978	124.815	8.433	5.535	1.846	5.162	372.978	124.815	8.433	367	117	5	10	18	7
38	2670	1852	2670	1215	85440	32	0	32	32	32	389.355	129.399	8.197	9.761	3.247	10.017	389.355	129.399	8.197	378	117	5	27	26	8
39	1811	1292	1811	795	59763	33	0	33	33	33	357.980	138.239	8.032	7.800	2.298	8.248	357.977	138.239	8.032	347	128	5	22	22	7
40	554	526	554	326	19390	35	0	35	35	35	389.067	148.300	7.841	5.017	1.289	5.094	389.067	148.300	7.841	383	143	5	12	13	7
41	1078	934	1078	584	36652	34	0	34	34	34	399.447	149.333	7.719	7.417	2.824	7.218	399.447	149.333	7.719	388	139	5	20	23	8
42	1561	1272	1561	763	60879	39	0	39	39	39	414.013	173.240	8.565	7.919	2.663	8.015	414.017	173.240	8.565	404	162	5	23	23	8
43	1832	1206	1832	762	73280	40	0	40	40	40	356.564	191.106	7.756	7.660	2.148	8.121	356.564	191.106	7.756	346	181	5	22	20	7
44	1729	1092	1729	696	72618	42	0	42	42	42	334.124	202.785	8.080	7.383	1.863	7.805	334.124	202.785	8.080	325	193	5	19	19	7
45	1635	1084	1635	693	71940	44	0	44	44	44	330.446	221.411	7.869	7.319	1.959	7.759	330.446	221.411	7.869	321	213	5	20	19	7
46	1013	838	1013	504	8104	8	0	8	8	8	448.627	252.916	7.627	6.333	1.903	6.515	448.627	252.916	7.627	440	245	5	18	16	6
47	432	388	432	241	20304	47	0	47	47	47	326.005	256.405	7.991	4.328	0.693	4.272	326.005	256.405	7.991	320	253	5	11	8	7
48	1345	1116	1345	662	64560	48	0	48	48	48	467.652	260.517	7.712	7.460	2.740	7.388	467.652	260.517	7.712	458	245	5	19	26	7
49	741	616	741	377	38532	52	0	52	52	52	347.826	267.711	8.331	5.508	1.475	5.579	347.826	267.711	8.331	342	262	5	14	14	7
50	1875	1278	1875	773	105000	56	0	56	56	56	363.386	297.144	8.349	7.766	2.126	8.099	363.386	297.144	8.349	354	286	5	21	23	8
51	1956	1476	1956	908	113448	58	0	58	58	58	346.975	302.633	8.113	8.753	3.165	8.457	346.973	302.633	8.113	337	284	5	21	32	8
52	1379	982	1379	616	84119	61	0	61	61	61	358.584	318.927	8.227	6.889	1.879	7.158	358.581	318.927	8.227	350	309	5	16	21	7
53	795	770	795	418	50880	64	0	64	64	64	380.869	332.917	7.855	5.916	1.749	6.125	380.869	332.917	7.855	372	325	5	18	15	7
54	1710	1216	1710	750	112860	66	0	66	66	66	409.969	338.383	7.904	7.571	2.211	8.087	409.965	338.383	7.904	400	328	5	21	21	7
55	1611	1236	1611	753	104715	65	0	65	65	65	436.518	341.696	7.933	7.562	2.270	8.018	436.514	341.696	7.933	426	331	5	22	22	7
56	1921	1378	1921	857	132549	69	0	69	69	69	410.198	368.383	8.182	8.152	2.523	8.516	410.194	368.383	8.182	401	358	5	21	25	7
57	400	464	400	256	4400	11	0	11	11	11	521.107	414.422	7.025	4.624	1.484	4.597	521.107	414.422	7.025	516	407	5	13	14	6
58	1072	864	1072	493	77184	72	0	72	72	72	503.496	427.619	8.016	6.265	1.712	6.598	503.496	427.619	8.016	496	419	5	16	18	7
59	558	564	558	308	40734	73	0	73	73	73	529.301	434.246	7.720	5.318	1.761	5.087	529.300	434.245	7.720	519	430	5	19	11	6
60	1185	884	1185	549	15405	13	0	13	13	13	427.163	436.725	7.560	6.578	1.885	6.753	427.163	436.725	7.560	418	429	5	20	15	6
61	866	754	866	429	12124	14	0	14	14	14	452.820	445.487	7.455	6.215	2.063	6.127	452.820	445.487	7.455	448	436	5	12	20	6
62	497	530	497	296	7455	15	0	15	15	15	443.036	445.074	7.396	5.284	1.959	5.000	443.036	445.074	7.396	438	436	5	10	21	6
63	1332	960	1332	610	21312	16	0	16	16	16	429.649	452.589	7.465	6.888	1.931	7.260	429.649	452.589	7.465	420	445	5	20	17	6
64	1821	1238	1821	804	140217	77	0	77	77	77	502.873	464.230	7.863	7.747	2.231	8.222	502.870	464.230	7.863	495	454	5	19	22	7
65	652	668	652	373	52160	80	0	80	80	80	501.819	498.288	7.739	5.803	2.099	5.727	501.819	498.288	7.739	493	490	5	17	17	6
66	2260	1712	2260	1101	47460	21	0	21	21	21	562.587	520.069	7.634	10.414	4.472	10.157	562.579	520.069	7.634	547	511	5	38	22	6
67	2034	1448	2034	964	166788	82	0	82	82	82	514.727	521.084	8.057	8.449	2.695	9.024	514.720	521.083	8.057	503	509	5	24	23	7
68	2174	1496	2174	952	182616	84	0	84	84	84	491.766	534.656	8.017	8.683	2.720	8.946	491.761	534.656	8.017	481	525	5	22	26	8
69	1184	924	1184	589	26048	22	0	22	22	22	578.472	533.120	7.336	6.762	2.047	6.940	578.472	533.120	7.336	572	524	5	16	21	6
70	776	630	776	432	64408	83	0	83	83	83	566.229	534.791	7.959	5.934	1.894	6.008	566.232	534.791	7.959	560	527	5	12	17	6
71	1310	1062	1310	698	30130	23	0	23	23	23	548.360	542.634	7.479	7.251	2.277	7.633	548.360	542.634	7.479	538	532	5	21	22	6
72	2703	1870	2703	1268	235161	87	0	87	87	87	563.345	567.502	7.774	9.970	3.403	10.052	563.348	567.502	7.774	548	556	5	33	26	7
73	818	718	818	456	73620	90	0	90	90	90	587.401	579.801	7.807	6.107	2.005	6.017	587.400	579.801	7.807	583	570	5	11	21	6
74	874	728	874	448	81282	93	0	93	93	93	545.685	617.063	8.138	5.860	1.617	6.303	545.683	617.063	8.138	538	610	5	16	16	7
75	1147	942	1147	563	107818	94	0	94	94	94	557.119	625.206	7.570	6.751	2.208	6.820	557.123	625.206	7.570	548	615	5	19	21	7
76	809	728	809	447	80900	100	0	100	100	100	604.999	663.242	7.701	5.817	1.731	6.200	604.999	663.242	7.701	597	655	5	17	17	6
77	211	320	211	158	5486	26	0	26	26	26	691.521	737.204	6.668	3.982	1.545	3.829	691.521	737.204	6.668	684	734	5	15	8	4
78	263	334	263	196	263	1	0	1	1	1	684.080	746.570	6.399	3.950	1.285	3.964	684.080	746.570	6.399	678	741	5	12	10	4
79	899	898	899	549	24273	27	0	27	27	27	694.052	752.235	6.721	6.932	2.724	6.907	694.052	752.235	6.721	679	743	5	26	17	5
80	267	356	267	184	9612	36	0	36	36	36	377.596	153.049	7.659	3.865	1.180	3.987	377.596	153.049	7.659	373	147	6	11	12	4
81	1250	1016	1250	648	46250	37	0	37	37	37	409.679	156.685	8.616	7.309	2.497	7.469	409.678	156.685	8.616	400	147	6	21	21	6
82	932	854	932	513	38212	41	0	41	41	41	407.607	191.588	8.084	6.302	2.084	6.514	407.607	191.588	8.084	399	183	6	18	18	6
83	1022	1018	1022	604	45990	45	0	45	45	45	392.394	239.464	8.206	6.770	2.181	7.114	392.394	239.464	8.206	383	231	6	20	20	6
84	1065	842	1065	523	108630	102	0	102	102	102	322.496	266.620	8.750	6.343	1.756	6.655	322.496	266.620	8.750	314	259	6	17	17	7
85	203	268	203	126	10353	51	0	51	51	51	431.842	265.892	8.039	3.349	0.725	3.282	431.842	265.892	8.039	428	261	6	8	11	5
86	1159	910	1159	573	62586	54	0	54	54	54	470.640	279.601	8.482	6.609	1.913	6.999	470.640	279.601	8.482	462	272	6	18	17	6
87	1204	978	1204	595	66220	55	0	55	55	55	455.502	288.790	8.613	6.913	2.255	7.138	455.505	288.790	8.613	447	281	6	18	22	6
88	483	570	483	305	28980	60	0	60	60	60	449.079	312.646	8.565	5.048	1.677	5.110	449.079	312.646	8.565	443	304	6	14	16	6
89	329	478	329	240	22043	67	0	67	67	67	481.377	341.131	8.036	4.705	1.806	4.650	481.377	341.131	8.036	475	334	6	12	16	5
90	483	500	483	289	33810	70	0	70	70	70	380.455	381.859	7.957	5.017	1.718	4.953	380.455	381.859	7.957	374	377	6	18	11	5
91	512	578	512	307	52736	103	0	103	103	103	511.857	411.004	8.498	5.328	1.939	5.225	511.859	411.004	8.498	506	404	6	15	17	6
92	565	690	565	393	40115	71	0	71	71	71	440.708	411.770	8.181	5.498	1.846	5.879	440.708	411.770	8.181	433	405	6	16	16	5
93	607	586	607	336	45525	75	0	75	75	75	537.084	441.680	8.043	5.268	1.669	5.422	537.086	441.680	8.043	528	433	6	17	15	5
94	2100	1422	2100	1036	178500	85	0	85	85	85	515.159	541.272	8.505	8.943	3.002	9.035	515.156	541.273	8.505	501	532	6	28	20	6
95	1006	794	1006	536	86516	86	0	86	86	86	564.127	551.316	8.053	6.395	1.964	6.469	564.131	551.317	8.053	554	544	6	20	14	6
96	163	246	163	130	3912	24	0	24	24	24	491.755	555.276	7.301	3.330	1.085	3.335	491.755	555.276	7.301	487	552	6	9	10	4
97	765	698	765	451	69615	91	0	91	91	91	577.110	581.179	8.201	6.204	2.289	6.093	577.112	581.179	8.201	570	570	6	12	21	6
98	1319	1248	1319	809	126624	96	0	96	96	96	669.917	626.766	7.968	9.169	3.773	9.393	669.917	626.766	7.968	659	611	6	26	29	6
99	768	702	768	431	72960	95	0	95	95	95	679.975	623.197	7.977	5.979	2.067	6.058	679.978	623.197	7.977	674	612	6	15	19	5
100	1009	828	1009	502	97873	97	0	97	97	97	564.858	636.098	8.263	6.351	1.986	6.403	564.856	636.098	8.263	555	627	6	19	18	6
101	824	740	824	454	83224	101	0	101	101	101	610.863	678.688	7.721	5.876	1.805	6.304	610.860	678.688	7.721	603	671	6	17	17	5
102	165	306	165	137	8250	50	0	50	50	50	372.891	260.909	8.079	4.275	1.784	4.324	372.891	260.909	8.079	368	254	7	11	14	3
103	671	762	671	432	42273	63	0	63	63	63	461.957	333.209	8.392	6.181	2.210	6.364	461.958	333.209	8.392	454	325	7	18	19	4
104	317	400	317	209	32968	104	0	104	104	104	521.252	444.230	8.659	4.368	1.631	4.166	521.252	444.230	8.659	514	438	7	14	12	5
105	511	616	511	324	53655	105	0	105	105	105	539.683	479.732	8.845	5.525	2.037	5.591	539.681	479.732	8.845	532	474	7	17	16	5
106	453	518	453	301	48924	108	0	108	108	108	627.541	576.278	9.265	5.307	2.068	5.125	627.541	576.278	9.265	624	567	7	10	19	5
