 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	5249	2338	5249	1473	141723	27	0	27	27	27	309.520	639.668	7.431	11.004	2.660	11.261	309.530	639.668	7.431	293	627	1	31	26	13
2	3866	1922	3866	1126	235826	61	0	61	61	61	258.818	583.401	7.608	9.639	2.176	10.166	258.813	583.401	7.608	247	572	2	25	25	12
3	4919	2248	4919	1396	329573	67	0	67	67	67	288.878	652.226	7.966	10.644	2.455	11.090	288.882	652.228	7.966	276	638	2	27	29	12
4	7482	3868	7482	2454	321726	43	0	43	43	43	333.772	825.808	8.000	15.671	6.486	15.002	333.779	825.809	8.000	321	797	2	27	59	12
5	4631	2294	4631	1464	416790	90	0	90	90	90	383.732	833.598	8.065	11.136	3.338	11.152	383.725	833.599	8.065	371	817	2	30	30	13
6	4254	2638	4254	1650	199938	47	0	47	47	47	475.668	906.950	7.808	12.004	4.289	11.555	475.674	906.955	7.808	459	892	2	34	37	11
7	1880	1396	1880	832	13160	7	0	7	7	7	328.167	426.793	7.468	8.515	3.012	8.109	328.167	426.793	7.468	312	419	3	30	15	10
8	4783	2554	4783	1744	52613	11	0	11	11	11	358.357	448.501	7.535	11.644	3.791	11.888	358.361	448.501	7.535	345	434	3	33	31	9
9	2625	1824	2625	1158	31500	12	0	12	12	12	335.266	458.991	7.328	10.000	3.824	9.429	335.266	458.991	7.328	322	443	3	22	32	10
10	2397	1716	2397	1034	35955	15	0	15	15	15	367.646	469.934	7.309	9.553	3.349	9.565	367.646	469.934	7.309	350	458	3	31	28	10
11	882	878	882	503	2646	3	0	3	3	3	249.134	469.219	5.707	6.794	2.547	6.729	249.134	469.219	5.707	240	459	3	22	19	7
12	620	654	620	348	2480	4	0	4	4	4	239.395	478.871	5.842	5.817	1.990	5.935	239.395	478.871	5.842	232	470	3	18	16	7
13	653	566	653	337	10448	16	0	16	16	16	361.639	477.732	6.821	5.279	1.295	5.110	361.639	477.732	6.821	355	473	3	12	13	10
14	587	616	587	313	3522	6	0	6	6	6	220.639	488.445	6.629	5.046	1.339	5.039	220.639	488.445	6.629	214	482	3	15	12	11
15	1589	1198	1589	713	27013	17	0	17	17	17	350.945	486.709	6.732	7.371	2.241	7.792	350.945	486.709	6.732	341	476	3	22	22	8
16	4238	2516	4238	1580	224614	53	0	53	53	53	379.289	513.592	8.036	10.971	3.236	11.099	379.283	513.592	8.036	364	499	3	34	31	12
17	3723	2348	3723	1314	215934	58	0	58	58	58	335.850	553.103	7.921	10.203	3.047	10.622	335.842	553.103	7.921	322	540	3	28	30	11
18	2282	1368	2282	816	43358	19	0	19	19	19	422.601	563.827	6.816	8.103	2.042	8.558	422.603	563.827	6.816	412	554	3	22	21	9
19	3684	1998	3684	1183	243144	66	0	66	66	66	426.016	653.169	7.776	9.942	2.800	10.231	426.007	653.170	7.776	408	641	3	31	25	10
20	3612	1740	3612	1106	332304	92	0	92	92	92	386.756	855.895	8.627	9.379	1.990	9.775	386.765	855.895	8.627	375	846	3	24	22	12
21	4063	1902	4063	1135	585072	144	0	144	144	144	427.475	967.584	9.029	9.738	2.034	10.236	427.475	967.583	9.029	416	955	3	24	25	12
22	545	524	545	274	26160	48	0	48	48	48	317.160	417.286	7.673	4.900	1.090	4.693	317.160	417.286	7.673	312	410	4	10	13	9
23	463	450	463	254	50467	109	0	109	109	109	326.408	412.447	8.708	4.562	1.070	4.540	326.408	412.447	8.708	323	406	4	8	12	9
24	1210	896	1210	550	9680	8	0	8	8	8	352.217	430.231	7.689	6.873	2.098	6.536	352.217	430.231	7.689	343	423	4	21	13	9
