Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
327	436	327	192	327	1.000	0.000	1.000	1	1	421.132	573.450	4.985	4.055	0.893	3.969	421.132	573.450	4.985	416	569	2	11	10	7
1199	1456	1199	721	1207393	1007.000	0.000	1007.000	1007	1007	404.391	578.108	5.207	7.413	2.851	7.075	404.391	578.109	5.207	391	569	2	24	19	9
990	1178	990	586	19564	19.762	153.338	10.000	10	2426	478.228	585.194	6.083	6.444	2.188	6.135	478.486	585.098	7.894	469	577	2	23	14	9
844	1070	844	515	7596	9.000	0.000	9.000	9	9	427.573	586.303	5.289	6.082	1.872	6.189	427.573	586.303	5.289	419	579	2	18	17	9
1197	1582	1197	731	20346	16.997	0.087	17.000	14	17	461.217	588.408	5.151	8.388	3.737	7.813	461.217	588.407	5.152	446	572	2	25	29	8
202	316	202	156	202824	1004.079	69.937	1009.000	15	1009	405.842	591.574	4.550	3.425	0.991	3.477	405.841	591.577	4.562	400	589	2	11	7	6
9	34	9	9	117	13.000	0.000	13.000	13	13	433.111	589.889	3.000	1.163	0.446	1.343	433.111	589.889	3.000	433	589	2	2	3	3
1581	1898	1581	951	31618	19.999	0.050	20.000	18	20	485.993	596.171	5.742	9.491	3.904	9.235	485.993	596.172	5.742	470	586	2	33	28	10
530	630	530	316	137030	258.547	10.425	259.000	19	259	452.004	593.430	5.772	5.070	1.523	4.991	452.004	593.431	5.778	447	585	2	11	17	8
272	394	272	185	5984	22.000	0.000	22.000	22	22	394.533	597.382	4.040	4.043	1.287	3.950	394.533	597.382	4.040	387	592	2	15	10	5
185	374	185	159	4255	23.000	0.000	23.000	23	23	435.427	598.227	4.724	3.360	1.061	3.301	435.427	598.227	4.724	430	594	2	10	9	7
156	308	156	139	40945	262.468	19.135	264.000	25	264	472.673	601.231	5.353	3.068	0.940	3.105	472.665	601.244	5.372	468	598	2	9	7	7
77	152	77	64	2156	28.000	0.000	28.000	28	28	455.662	602.753	3.636	2.313	0.627	2.375	455.662	602.753	3.636	453	600	2	7	6	4
338	488	338	218	12168	36.000	0.000	36.000	36	36	382.802	607.704	4.571	4.309	1.368	4.408	382.802	607.704	4.571	376	600	2	13	13	8
99	190	99	81	3069	31.000	0.000	31.000	31	31	512.869	604.960	4.101	2.624	0.771	2.536	512.869	604.960	4.101	509	603	2	8	6	6
57	140	57	52	1824	32.000	0.000	32.000	32	32	433.368	604.807	4.053	2.197	0.776	2.096	433.368	604.807	4.053	430	602	2	8	5	7
866	1382	866	625	963380	1112.448	719.147	1591.000	33	1591	409.598	608.859	5.632	6.966	2.999	6.304	410.740	611.757	5.976	402	597	2	23	26	9
174	288	174	136	232638	1337.000	0.000	1337.000	1337	1337	400.592	610.759	5.805	3.463	1.321	3.274	400.592	610.758	5.805	399	603	2	4	14	9
160	292	160	124	5920	37.000	0.000	37.000	37	37	460.075	608.938	4.219	3.635	1.592	3.310	460.075	608.938	4.219	455	604	2	13	11	6
471	618	471	287	17898	38.000	0.000	38.000	38	38	390.505	615.087	4.966	5.076	1.767	4.687	390.505	615.087	4.966	380	607	2	17	17	7
249	366	249	160	9711	39.000	0.000	39.000	39	39	492.442	618.980	4.771	3.673	0.916	3.555	492.442	618.980	4.771	487	615	2	12	8	7
80	146	80	61	107760	1347.000	0.000	1347.000	1347	1347	369.888	619.350	3.812	2.290	0.402	2.290	369.888	619.350	3.812	367	617	2	6	6	5
341	518	341	238	13981	41.000	0.000	41.000	41	41	465.607	624.387	4.692	4.340	1.467	4.337	465.607	624.387	4.692	459	618	2	13	14	7
136	300	136	121	5710	41.985	0.171	42.000	40	42	372.529	625.596	3.772	3.425	1.300	3.578	372.530	625.596	3.773	367	623	2	12	7	6
430	634	430	286	18920	44.000	0.000	44.000	44	44	488.393	627.619	5.528	4.615	1.396	4.641	488.393	627.619	5.528	481	623	2	15	10	8
150	232	150	103	6750	45.000	0.000	45.000	45	45	363.813	628.220	3.947	2.934	0.551	2.974	363.813	628.220	3.947	360	624	2	8	8	6
118	244	118	107	5432	46.034	0.368	46.000	46	50	407.966	626.619	3.636	3.206	1.333	2.910	407.968	626.621	3.634	402	622	2	12	9	4
432	642	432	284	20736	48.000	0.000	48.000	48	48	428.051	629.282	5.218	4.950	1.647	4.886	428.051	629.282	5.218	421	623	2	17	12	9
88	200	88	73	26149	297.148	26.757	300.000	49	300	457.091	628.977	4.182	2.640	0.894	2.364	457.111	628.987	4.203	454	624	2	7	10	5
664	910	664	432	35854	53.997	0.078	54.000	52	54	559.548	634.402	5.337	5.564	1.755	5.442	559.548	634.402	5.338	551	627	2	19	14	9
122	224	122	89	6222	51.000	0.000	51.000	51	51	503.213	631.008	4.320	2.869	0.801	2.779	503.213	631.008	4.320	500	628	2	10	8	6
74	178	74	72	75608	1021.730	114.155	1035.000	53	1035	404.892	632.500	3.797	2.950	1.316	2.914	404.839	632.507	3.821	401	629	2	11	7	5
31	88	31	30	1705	55.000	0.000	55.000	55	55	357.065	634.226	3.452	1.806	0.652	1.845	357.065	634.226	3.452	355	632	2	5	5	4
170	250	170	109	9690	57.000	0.000	57.000	57	57	391.835	637.965	4.218	3.064	0.517	3.071	391.835	637.965	4.218	388	635	2	9	7	6
178	372	178	142	54749	307.579	18.963	309.000	56	309	583.714	633.848	5.185	3.582	1.295	3.489	583.721	633.839	5.200	581	628	2	9	13	9
529	748	529	349	31740	60.000	0.000	60.000	60	60	478.219	640.512	4.567	5.385	1.950	5.164	478.219	640.512	4.567	469	635	2	17	14	9
271	336	271	165	15718	58.000	0.000	58.000	58	58	429.852	639.819	5.568	3.633	0.552	3.611	429.852	639.819	5.568	427	636	2	8	9	8
230	398	230	171	71965	312.891	16.814	314.000	59	314	445.317	639.987	5.283	3.847	1.270	3.791	445.308	639.987	5.294	440	635	2	13	10	8
491	698	491	345	29951	61.000	0.000	61.000	61	61	421.703	642.348	5.375	4.937	1.549	4.870	421.703	642.348	5.375	415	635	2	13	16	8
72	204	72	69	22594	313.806	42.862	321.000	62	321	353.778	641.083	4.153	2.624	1.035	2.380	353.830	641.062	4.202	350	637	2	9	8	6
