 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	24.857	67.230	151	107	4446377	29446.205	14477.251	26266.000	12524	65535	392.437	126.093	3.947	1.596	0.324	1.571	392.407	126.123	3.989	387	123	2	11	7	5
2	33.417	85.297	203	142	6269988	30886.641	15115.275	26906.000	12500	65535	426.177	243.015	4.138	1.788	0.369	1.808	426.332	243.085	4.136	420	238	2	12	10	5
3	33.087	79.264	201	128	6516660	32421.193	16613.828	29280.000	12464	65535	500.229	284.104	3.910	1.778	0.238	1.781	500.162	284.113	3.935	496	280	2	10	9	5
4	54.158	112.328	329	191	12717447	38654.855	19983.314	34839.000	12457	65535	234.264	419.161	4.559	2.172	0.358	2.170	234.296	419.231	4.619	230	413	2	11	12	6
5	42.306	93.569	257	182	7340856	28563.643	11919.773	25528.000	12486	63699	390.237	443.825	4.035	1.819	0.394	1.877	390.397	443.965	4.027	384	439	2	12	10	5
6	39.014	83.226	237	181	5689180	24004.979	8339.286	21644.000	12514	48050	358.017	451.122	3.970	1.830	0.501	1.760	358.276	451.018	3.934	353	446	2	12	11	4
7	49.878	108.152	303	220	9308162	30720.006	12876.867	27384.000	12473	65044	329.901	467.723	4.033	2.012	0.582	1.970	329.677	467.818	4.046	325	461	2	11	14	5
8	26.174	80.883	159	133	3690370	23209.875	8244.146	23038.000	12550	48558	353.591	122.629	4.346	1.724	0.642	1.725	353.627	122.858	4.354	350	115	3	9	15	4
9	39.343	112.465	239	183	5911589	24734.682	9372.364	22279.000	12641	55621	330.561	160.573	5.833	2.247	0.766	2.252	330.758	160.478	5.871	325	156	3	12	12	7
10	26.009	75.021	158	147	3608074	22835.912	6326.366	22381.000	12503	49660	248.994	210.639	4.405	1.573	0.535	1.563	248.991	210.488	4.419	244	206	3	11	11	4
11	28.643	73.953	174	129	4825261	27731.385	11099.739	25865.500	12713	57472	255.098	222.523	4.833	1.594	0.297	1.639	254.987	222.455	4.806	251	218	3	9	11	4
12	55.969	137.974	340	272	9029623	26557.715	10847.980	24573.500	12516	65535	288.606	236.512	4.744	2.685	1.275	2.460	288.630	237.253	4.782	284	221	3	10	25	4
13	44.281	116.806	269	232	6368221	23673.684	7146.322	24333.000	12623	42500	229.390	234.699	4.323	1.917	0.625	1.941	229.463	234.737	4.358	223	228	3	13	14	4
14	18.931	60.404	115	91	2480829	21572.426	7605.761	19902.000	12453	41557	467.391	239.939	4.000	1.476	0.364	1.446	467.350	239.889	4.016	464	235	3	8	10	3
15	34.404	85.949	209	171	4990354	23877.291	7690.293	24761.000	12489	41989	393.498	242.124	4.670	1.728	0.488	1.706	393.433	242.052	4.611	389	236	3	9	12	4
16	26.009	79.330	158	135	3160172	20001.088	5778.824	18621.000	12515	36539	454.848	244.481	4.152	1.652	0.530	1.672	454.783	244.453	4.170	451	239	3	10	12	3
17	58.109	145.420	353	303	8290933	23487.062	7703.284	22375.000	12487	45121	350.442	254.108	4.368	2.518	0.892	2.536	350.622	253.911	4.382	342	245	3	15	19	4
18	25.515	75.917	155	142	3494648	22546.115	6301.479	22635.000	12529	40886	211.019	266.071	4.335	1.669	0.601	1.626	210.835	266.195	4.348	205	261	3	13	10	3
19	30.947	80.987	188	135	5058890	26908.990	10945.577	24068.500	12468	51783	331.356	277.628	4.691	1.729	0.376	1.686	331.351	277.658	4.662	327	272	3	9	11	4
20	17.943	49.267	109	86	2590560	23766.605	8513.908	21644.000	12463	47936	481.119	283.569	4.046	1.370	0.259	1.348	481.155	283.581	4.069	477	281	3	9	6	3
21	23.046	59.989	140	109	3156261	22544.721	7394.750	20649.500	12487	39987	442.879	300.150	4.086	1.463	0.263	1.477	442.870	300.090	4.142	439	296	3	9	9	3
22	8.725	39.992	53	52	842080	15888.302	2364.857	15312.000	12555	21426	253.170	299.774	4.075	1.430	0.642	1.479	253.198	299.721	4.066	250	295	3	8	11	3
23	26.009	75.743	158	157	2866651	18143.361	3878.813	17356.000	12525	29711	239.804	306.443	4.456	1.820	0.782	1.671	239.771	306.566	4.419	235	299	3	11	15	3
24	26.174	72.812	159	155	3007618	18915.836	4330.588	18056.000	12517	34557	190.270	316.075	4.415	1.595	0.589	1.568	190.291	316.147	4.383	184	310	3	12	13	3
25	47.080	119.118	286	204	6402713	22387.107	8628.055	20102.500	12538	49098	434.920	322.934	5.287	2.046	0.563	1.944	434.998	323.137	5.203	426	317	3	15	13	5
26	32.594	74.057	198	133	6840530	34548.133	17753.830	30078.500	12491	65535	103.838	364.313	4.662	1.786	0.335	1.769	103.872	364.299	4.708	101	359	3	7	11	4
27	32.100	86.605	195	157	4761885	24419.924	8568.278	25124.000	12467	41461	272.497	365.790	4.544	1.661	0.402	1.712	272.536	365.747	4.528	268	361	3	10	11	4
28	23.704	70.747	144	113	3709468	25760.195	10990.977	22747.500	12458	54312	128.764	370.007	4.854	1.707	0.557	1.663	128.754	370.163	4.807	125	364	3	8	13	4
29	14.321	60.956	87	81	1763592	20271.172	7397.183	17927.000	12469	44813	351.908	391.207	4.345	1.742	0.779	1.730	352.298	391.311	4.342	344	387	3	15	9	4
30	46.092	96.915	280	173	10023798	35799.277	17537.793	33182.000	12505	65535	169.375	407.311	5.250	1.986	0.308	1.962	169.509	407.340	5.246	165	401	3	9	13	5
31	10.041	51.750	61	56	1063093	17427.754	5107.307	15728.000	12474	35446	401.721	420.492	4.082	1.314	0.532	1.168	401.719	420.470	4.077	399	415	3	7	11	3
32	36.051	91.882	219	156	7175880	32766.576	15805.330	30710.000	12474	65535	184.653	444.726	4.954	1.902	0.518	1.893	184.744	444.648	4.958	179	440	3	11	11	5
