 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	3811	2388	3811	1473	22866	6	0	6	6	6	424.236	283.575	7.502	11.417	4.510	10.886	424.236	283.575	7.502	402	271	3	48	27	11
2	2105	1368	2105	839	18945	9	0	9	9	9	400.923	293.448	7.403	8.060	2.093	8.409	400.923	293.448	7.403	389	284	3	22	21	10
3	2319	1392	2319	833	18552	8	0	8	8	8	574.143	291.812	7.216	8.139	2.052	8.565	574.143	291.812	7.216	563	282	3	23	21	9
4	1923	1260	1923	777	32691	17	0	17	17	17	424.726	312.200	7.089	7.886	2.180	7.961	424.726	312.200	7.089	415	303	3	22	20	9
5	1891	1466	1891	885	34038	18	0	18	18	18	441.576	318.347	7.085	8.631	3.116	8.393	441.576	318.347	7.085	432	300	3	19	36	10
6	2346	1476	2346	849	46920	20	0	20	20	20	561.974	329.980	7.080	8.239	2.145	8.652	561.974	329.980	7.080	552	320	3	22	23	9
7	3079	1842	3079	1139	193977	63	0	63	63	63	459.010	331.108	7.762	9.469	2.666	9.893	459.015	331.109	7.762	447	320	3	30	24	10
8	2567	1586	2567	940	79577	31	0	31	31	31	666.517	363.344	7.473	8.689	2.392	9.029	666.526	363.345	7.473	650	352	3	29	25	9
9	2182	1386	2182	813	165832	76	0	76	76	76	605.665	372.170	8.071	8.071	1.968	8.455	605.673	372.170	8.071	596	363	3	21	20	11
10	2837	1808	2837	1063	96458	34	0	34	34	34	642.787	382.751	7.251	9.268	2.692	9.471	642.775	382.751	7.251	630	371	3	28	24	9
11	1889	1324	1889	798	162454	86	0	86	86	86	665.445	393.154	8.121	8.252	2.753	7.809	665.451	393.154	8.121	657	377	3	15	29	10
12	1954	1382	1954	881	68390	35	0	35	35	35	447.477	434.819	7.568	8.378	2.695	8.369	447.483	434.819	7.568	435	421	3	26	23	9
13	737	610	737	356	26532	36	0	36	36	36	453.536	447.422	6.817	5.373	1.174	5.381	453.536	447.422	6.817	448	443	3	15	11	8
14	2987	1884	2987	1123	110519	37	0	37	37	37	589.998	450.411	7.592	9.547	2.881	9.579	589.990	450.411	7.592	580	434	3	23	31	10
15	3998	2324	3998	1411	423788	106	0	106	106	106	501.621	449.448	8.774	10.652	3.279	10.703	501.616	449.448	8.774	486	436	3	33	26	11
16	3656	2216	3656	1448	138928	38	0	38	38	38	834.888	461.713	7.438	10.755	3.606	11.069	834.903	461.714	7.438	821	446	3	27	35	10
17	1802	1148	1802	693	207230	115	0	115	115	115	644.589	468.228	7.808	7.421	1.698	7.796	644.591	468.228	7.808	636	459	3	19	18	10
18	2515	1818	2515	1071	294255	117	0	117	117	117	610.768	481.385	7.718	9.185	2.799	9.154	610.766	481.386	7.718	600	471	3	24	25	11
19	1237	956	1237	534	1237	1	0	1	1	1	937.571	478.005	6.672	6.504	1.610	6.741	937.571	478.005	6.672	929	469	3	18	18	9
20	5010	3002	5010	1869	606210	121	0	121	121	121	678.769	500.263	8.143	11.999	3.826	12.201	678.768	500.265	8.143	661	486	3	37	32	11
21	2843	1832	2843	1040	142150	50	0	50	50	50	776.896	530.550	7.455	9.448	2.991	9.339	776.885	530.551	7.455	763	518	3	25	27	10
22	2896	1832	2896	1132	362000	125	0	125	125	125	797.636	527.704	8.356	9.229	2.477	9.438	797.636	527.703	8.356	788	515	3	21	26	12
23	1324	1016	1324	571	72820	55	0	55	55	55	970.309	571.100	6.715	6.823	1.947	6.992	970.313	571.100	6.715	960	563	3	21	18	8
24	1565	1102	1565	686	3130	2	0	2	2	2	445.257	269.151	6.471	7.285	2.066	7.734	445.257	269.151	6.471	434	260	4	22	20	7
25	2236	1450	2236	839	125216	56	0	56	56	56	490.763	269.208	8.597	8.211	2.199	8.546	490.763	269.208	8.597	481	259	4	25	21	10
26	901	810	901	463	3604	4	0	4	4	4	457.168	277.627	6.614	6.327	2.132	6.187	457.168	277.627	6.614	448	268	4	16	22	6
27	1824	1184	1824	715	5472	3	0	3	3	3	473.666	278.337	7.242	7.527	1.905	7.896	473.666	278.337	7.242	465	269	4	19	21	8
28	1613	1284	1613	692	217755	135	0	135	135	135	517.453	282.264	8.678	7.389	2.087	7.677	517.456	282.264	8.678	509	272	4	18	22	10
29	1120	920	1120	517	5600	5	0	5	5	5	553.528	282.053	7.282	6.392	1.763	6.779	553.528	282.053	7.282	545	274	4	18	18	7
30	2033	1380	2033	827	117914	58	0	58	58	58	679.342	297.156	7.486	8.023	2.291	8.303	679.333	297.156	7.486	670	286	4	21	20	10
31	502	442	502	292	5020	10	0	10	10	10	416.894	294.641	7.516	4.729	1.155	4.708	416.894	294.641	7.516	412	292	4	14	6	9
32	2109	1392	2109	844	25308	12	0	12	12	12	528.278	300.538	7.113	8.133	2.177	8.550	528.278	300.538	7.113	518	288	4	21	24	8
33	1082	908	1082	549	14066	13	0	13	13	13	414.558	304.873	7.447	6.839	2.234	6.428	414.558	304.873	7.447	409	299	4	19	19	9
34	1798	1168	1798	713	26970	15	0	15	15	15	564.743	308.737	7.311	7.480	1.910	7.839	564.743	308.737	7.311	555	299	4	21	20	8
35	1951	1174	1951	735	115109	59	0	59	59	59	399.040	310.397	7.866	7.636	1.695	7.942	399.045	310.397	7.866	389	303	4	20	17	9
36	1092	956	1092	562	15288	14	0	14	14	14	458.064	310.448	7.271	6.547	1.978	6.921	458.064	310.448	7.271	451	298	4	18	21	7
37	684	898	684	435	95760	140	0	140	140	140	496.868	313.088	8.151	6.729	3.038	6.363	496.868	313.088	8.151	486	302	4	26	19	9
38	1737	1170	1737	660	104220	60	0	60	60	60	737.721	313.998	7.801	7.341	1.648	7.560	737.724	313.998	7.801	729	305	4	18	19	9
