 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	6188	3186	6188	1904	92820	15	0	15	15	15	880.741	200.963	9.784	12.134	3.423	12.305	880.762	200.963	9.784	862	186	3	35	35	14
2	1557	1204	1557	664	9342	6	0	6	6	6	711.368	317.802	8.963	7.193	1.805	6.983	711.368	317.802	8.963	706	308	3	15	21	13
3	3121	1880	3121	1091	24968	8	0	8	8	8	875.752	125.856	8.882	9.506	2.707	9.341	875.752	125.856	8.882	861	116	4	30	21	11
4	2128	1478	2128	860	19152	9	0	9	9	9	873.828	146.022	9.453	8.614	2.910	8.089	873.828	146.022	9.453	863	135	4	28	20	11
5	2127	1342	2127	816	2127	1	0	1	1	1	895.227	154.197	8.593	7.926	1.880	8.255	895.227	154.197	8.593	886	145	4	19	20	10
6	2509	1440	2509	938	27599	11	0	11	11	11	862.745	162.855	8.911	8.273	1.592	8.388	862.754	162.855	8.911	855	152	4	16	21	12
7	2700	1488	2700	1001	5400	2	0	2	2	2	879.910	163.906	8.506	8.664	1.930	8.902	879.910	163.906	8.506	872	151	4	19	24	11
8	3357	1998	3357	1115	40284	12	0	12	12	12	899.340	176.388	9.377	9.825	2.889	9.625	899.340	176.388	9.377	888	160	4	24	31	12
9	3608	2076	3608	1222	46904	13	0	13	13	13	808.901	181.598	9.565	9.867	2.614	9.949	808.883	181.598	9.565	796	169	4	27	24	11
10	1694	1182	1694	722	23716	14	0	14	14	14	847.782	182.105	9.347	7.655	2.128	7.566	847.782	182.105	9.347	839	170	4	17	22	11
11	1621	1132	1621	683	45388	28	0	28	28	28	876.961	179.938	10.280	7.340	1.858	7.387	876.961	179.938	10.280	869	174	4	19	15	13
12	1369	1042	1369	644	36963	27	0	27	27	27	861.548	179.352	9.968	6.848	1.581	6.751	861.555	179.352	9.968	855	172	4	15	18	12
13	1265	1072	1265	604	83490	66	0	66	66	66	860.228	195.856	10.996	6.696	1.598	6.825	860.222	195.856	10.996	853	188	4	16	20	13
14	2422	1618	2422	903	38752	16	0	16	16	16	848.183	203.279	9.204	8.432	2.111	8.422	848.183	203.279	9.204	838	193	4	21	23	12
15	1539	1174	1539	694	203148	132	0	132	132	132	795.624	210.767	11.851	7.368	2.193	7.661	795.617	210.767	11.851	786	203	4	22	17	12
16	7217	4138	7217	2447	223727	31	0	31	31	31	761.059	223.871	9.963	14.296	5.112	14.170	761.069	223.871	9.963	740	202	4	43	46	13
17	2771	1886	2771	1052	196741	71	0	71	71	71	798.947	234.310	10.882	9.098	2.522	9.104	798.949	234.311	10.882	786	221	4	25	26	13
18	1815	1400	1815	872	132495	73	0	73	73	73	831.045	238.920	10.666	8.675	3.366	8.029	831.042	238.920	10.666	822	228	4	20	32	12
19	1435	1068	1435	656	4305	3	0	3	3	3	756.606	253.585	9.219	7.031	1.759	7.092	756.606	253.585	9.219	747	246	4	19	15	11
20	4207	2508	4207	1518	319732	76	0	76	76	76	820.888	254.299	10.986	10.972	3.366	10.968	820.903	254.299	10.986	808	236	4	28	33	14
21	1330	946	1330	549	22610	17	0	17	17	17	801.522	253.386	9.241	6.823	1.741	6.559	801.520	253.386	9.241	791	248	4	21	10	12
22	1241	954	1241	577	4964	4	0	4	4	4	801.548	262.418	8.374	7.095	2.249	6.637	801.548	262.418	8.374	788	259	4	24	10	12
23	5214	3134	5214	1833	177276	34	0	34	34	34	757.669	277.670	10.850	12.051	3.742	12.257	757.651	277.670	10.850	740	262	4	37	36	13
24	2574	1848	2574	1074	203346	79	0	79	79	79	816.509	280.558	10.910	8.938	2.607	9.063	816.511	280.558	10.910	805	269	4	26	24	12
25	2132	1588	2132	902	76752	36	0	36	36	36	800.539	288.799	9.987	9.032	3.399	8.570	800.539	288.799	9.987	792	270	4	19	32	11
26	2155	1380	2155	804	43100	20	0	20	20	20	815.964	316.058	8.763	8.046	2.035	8.083	815.964	316.058	8.763	806	307	4	24	20	12
27	1845	1378	1845	856	38745	21	0	21	21	21	566.805	317.227	9.693	7.985	2.548	7.704	566.803	317.227	9.693	560	306	4	19	26	13
28	1777	1254	1777	728	67526	38	0	38	38	38	697.328	317.406	10.773	7.240	1.470	7.496	697.334	317.406	10.773	689	309	4	16	18	13
