 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	4204	2448	4204	1516	63060	15	0	15	15	15	977.935	785.172	10.738	11.370	4.035	10.750	977.954	785.173	10.738	968	766	4	21	41	14
2	3045	2150	3045	1264	36540	12	0	12	12	12	771.234	515.380	10.575	10.870	4.387	10.343	771.234	515.380	10.575	761	500	5	20	40	12
3	1077	742	1077	463	15078	14	0	14	14	14	949.630	709.310	10.643	6.014	0.861	5.964	949.630	709.310	10.643	944	704	5	12	11	12
4	1627	1146	1627	696	250558	154	0	154	154	154	997.799	718.736	11.911	7.301	1.702	7.336	997.797	718.734	11.911	987	712	5	19	18	13
5	1818	1138	1818	744	141804	78	0	78	78	78	990.783	794.667	10.304	7.462	1.587	7.366	990.791	794.667	10.304	986	784	5	11	22	12
6	4602	2642	4602	1586	409578	89	0	89	89	89	354.354	203.586	12.425	11.923	4.376	11.612	354.350	203.586	12.425	341	188	6	37	29	13
7	1290	890	1290	529	1290	1	0	1	1	1	411.367	224.357	9.466	6.514	1.366	6.806	411.367	224.357	9.466	403	216	6	16	17	9
8	1222	920	1222	540	24440	20	0	20	20	20	424.011	230.919	10.971	6.474	1.574	6.606	424.011	230.919	10.971	416	221	6	18	19	10
9	2484	1598	2484	935	52164	21	0	21	21	21	434.300	242.600	11.427	8.864	2.736	8.831	434.294	242.600	11.427	422	231	6	28	24	11
10	1618	1374	1618	700	284768	176	0	176	176	176	115.438	317.557	12.062	7.769	2.569	7.700	115.438	317.557	12.062	102	307	6	23	25	11
11	3558	2278	3558	1285	622650	175	0	175	175	175	69.789	313.655	13.508	10.447	3.331	10.358	69.791	313.656	13.508	59	301	6	27	30	14
12	1373	996	1373	596	5492	4	0	4	4	4	514.655	312.460	9.722	6.849	1.846	7.237	514.655	312.460	9.722	506	303	6	18	18	8
13	1929	1234	1929	728	9645	5	0	5	5	5	511.569	330.884	10.455	7.650	1.864	8.011	511.569	330.884	10.455	502	322	6	20	20	9
14	4068	2672	4068	1497	728172	179	0	179	179	179	555.008	325.139	12.464	11.206	3.749	11.203	555.009	325.140	12.464	537	312	6	37	29	13
15	1757	1108	1757	705	47439	27	0	27	27	27	480.438	369.131	10.957	7.343	1.638	7.393	480.442	369.131	10.957	470	361	6	20	17	10
16	2689	1686	2689	1057	75292	28	0	28	28	28	491.226	379.552	10.931	9.238	2.871	9.082	491.226	379.552	10.931	482	367	6	22	26	12
17	942	746	942	453	6594	7	0	7	7	7	332.191	425.983	10.601	5.878	1.255	5.742	332.191	425.983	10.601	327	418	6	10	15	12
18	2655	1696	2655	1103	270810	102	0	102	102	102	320.117	420.772	12.459	8.992	2.505	8.788	320.122	420.772	12.459	308	413	6	29	18	14
19	2569	1706	2569	1014	277452	108	0	108	108	108	347.782	429.503	12.559	9.121	2.769	9.123	347.787	429.503	12.559	338	417	6	24	25	13
20	2306	1428	2306	840	18448	8	0	8	8	8	337.757	442.008	10.412	8.090	1.814	8.275	337.757	442.008	10.412	329	433	6	21	20	10
21	1697	1092	1697	676	184973	109	0	109	109	109	319.969	437.606	11.577	7.347	1.691	7.297	319.967	437.606	11.577	310	432	6	19	15	12
22	4992	3030	4992	1787	194688	39	0	39	39	39	758.108	465.396	11.657	12.089	4.178	11.890	758.115	465.395	11.657	742	451	6	41	32	12
23	3940	2434	3940	1429	480680	122	0	122	122	122	657.300	478.358	11.931	10.745	3.295	11.030	657.295	478.357	11.931	640	466	6	31	24	12
