 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
119	1223	986	1223	565	206687	169	0	169	169	169	674.599	274.697	6.830	6.649	1.832	6.948	674.597	274.697	6.830	666	266	3	18	19	8
120	2302	1400	2302	878	393642	171	0	171	171	171	473.076	272.977	7.058	8.292	2.051	8.594	473.078	272.977	7.058	462	262	3	23	20	9
121	1715	1106	1715	690	288120	168	0	168	168	168	548.127	270.464	7.059	7.337	1.792	7.726	548.124	270.464	7.059	537	263	3	21	16	9
122	906	856	906	460	65232	72	0	72	72	72	361.770	275.885	6.530	6.053	1.744	6.413	361.770	275.885	6.530	354	267	3	17	18	8
123	409	412	409	223	29857	73	0	73	73	73	409.289	282.831	6.509	4.378	0.993	4.200	409.289	282.831	6.509	406	278	3	10	12	7
124	1424	1020	1424	654	249200	175	0	175	175	175	534.004	289.651	6.615	7.024	1.957	7.476	534.006	289.651	6.615	526	282	3	19	17	9
125	3776	2480	3776	1550	679680	180	0	180	180	180	553.901	295.224	6.686	11.120	3.844	11.332	553.894	295.224	6.686	539	280	3	33	30	9
126	1718	1158	1718	811	307522	179	0	179	179	179	486.886	292.857	6.707	7.920	2.502	7.811	486.888	292.857	6.707	477	281	3	18	23	8
127	2119	1416	2119	924	375063	177	0	177	177	177	501.672	289.669	7.287	8.479	2.488	8.529	501.670	289.668	7.287	493	276	3	21	24	9
128	1193	1026	1193	576	206389	173	0	173	173	173	452.338	287.052	6.885	6.893	2.216	6.776	452.337	287.052	6.885	445	278	3	16	22	9
129	2822	1868	2822	1156	533358	189	0	189	189	189	651.249	309.246	6.677	10.155	3.724	10.106	651.247	309.247	6.677	634	296	3	32	27	9
130	1643	1134	1643	727	297383	181	0	181	181	181	505.585	307.425	7.168	7.481	2.096	7.588	505.584	307.425	7.168	496	301	3	20	17	9
131	982	790	982	485	180688	184	0	184	184	184	484.236	306.812	7.054	6.404	1.989	6.086	484.236	306.812	7.054	475	302	3	21	12	8
132	1883	1252	1883	762	348355	185	0	185	185	185	526.074	305.638	6.625	7.782	2.055	7.952	526.074	305.638	6.625	516	298	3	22	19	9
133	1819	1152	1819	695	338334	186	0	186	186	186	672.925	306.561	7.010	7.467	1.788	7.935	672.922	306.561	7.010	665	297	3	18	20	9
134	918	780	918	469	167994	183	0	183	183	183	368.493	304.382	6.979	5.993	1.589	6.035	368.495	304.383	6.979	360	299	3	16	14	8
135	1269	978	1269	558	237303	187	0	187	187	187	710.410	307.297	7.014	6.681	1.749	7.012	710.411	307.297	7.014	702	299	3	18	18	8
136	1244	930	1244	577	237604	191	0	191	191	191	574.104	313.921	6.609	6.641	1.732	7.068	574.106	313.921	6.609	566	307	3	17	17	8
137	2864	1938	2864	1219	521248	182	0	182	182	182	386.363	307.402	6.820	9.875	3.317	10.031	386.366	307.401	6.820	376	292	3	23	31	9
138	1607	1132	1607	689	310151	193	0	193	193	193	555.881	316.849	6.615	7.330	2.052	7.682	555.881	316.849	6.615	545	308	3	21	19	8
139	761	662	761	369	143068	188	0	188	188	188	592.455	308.704	6.485	5.580	1.536	5.577	592.456	308.704	6.485	587	299	3	13	18	8
140	1193	890	1193	547	88282	74	0	74	74	74	492.259	317.272	6.719	6.762	2.077	6.482	492.257	317.272	6.719	482	311	3	23	11	8
141	1706	1180	1706	725	133068	78	0	78	78	78	430.282	324.458	6.353	7.579	2.065	7.721	430.287	324.459	6.353	421	312	3	24	22	8
142	1468	1084	1468	644	111568	76	0	76	76	76	726.104	318.943	6.231	7.105	1.944	7.501	726.108	318.943	6.231	717	310	3	19	19	7
143	1115	840	1115	501	214080	192	0	192	192	192	628.635	312.709	6.664	6.326	1.669	6.713	628.635	312.709	6.664	621	305	3	17	16	8
144	1113	858	1113	518	83475	75	0	75	75	75	640.659	322.207	6.279	6.388	1.677	6.631	640.663	322.207	6.279	633	314	3	17	17	7
145	2195	1456	2195	897	169015	77	0	77	77	77	409.626	325.558	6.384	8.343	2.364	8.673	409.622	325.558	6.384	397	315	3	23	23	8
146	1242	926	1242	588	100602	81	0	81	81	81	468.984	332.391	6.485	6.883	2.105	6.635	468.980	332.391	6.485	462	320	3	13	24	8
147	613	628	613	329	50266	82	0	82	82	82	721.183	335.023	6.176	5.274	1.562	5.240	721.182	335.023	6.176	713	330	3	17	12	7
148	1261	1058	1261	608	245895	195	0	195	195	195	455.492	328.000	7.071	7.114	2.371	6.926	455.493	328.000	7.071	445	315	3	19	23	9
149	1688	1120	1688	729	141792	84	0	84	84	84	438.491	344.554	6.475	7.512	2.061	7.786	438.491	344.554	6.475	431	334	3	16	21	8
150	1979	1346	1979	858	387884	196	0	196	196	196	422.029	340.338	6.808	8.270	2.538	8.219	422.024	340.338	6.808	412	324	3	24	30	8
151	1191	812	1191	502	235818	198	0	198	198	198	474.698	347.694	7.096	6.299	1.284	6.675	474.701	347.694	7.096	467	341	3	16	15	9
152	1298	884	1298	568	262196	202	0	202	202	202	488.080	355.018	6.804	6.625	1.502	6.664	488.077	355.018	6.804	479	349	3	19	13	9
153	1894	1232	1894	755	376906	199	0	199	199	199	650.988	355.182	6.656	7.679	2.063	8.133	650.988	355.182	6.656	641	345	3	22	21	9
154	2204	1370	2204	841	189544	86	0	86	86	86	668.265	363.277	6.370	8.125	2.143	8.382	668.271	363.277	6.370	658	351	3	21	25	8
155	1549	1140	1549	671	131665	85	0	85	85	85	784.659	361.435	5.895	7.322	2.070	7.680	784.657	361.435	5.895	775	351	3	19	22	8
156	1990	1358	1990	845	405960	204	0	204	204	204	693.169	359.953	7.030	8.326	2.509	8.191	693.175	359.954	7.030	681	350	3	26	17	9
157	1449	1172	1449	687	302841	209	0	209	209	209	798.941	369.518	6.729	7.439	2.524	7.518	798.942	369.518	6.729	791	355	3	18	26	8
158	3706	2054	3706	1296	785672	212	0	212	212	212	681.359	379.121	6.914	10.267	3.152	10.360	681.355	379.121	6.914	669	358	3	27	34	10
159	1654	1200	1654	719	339070	205	0	205	205	205	731.383	364.426	6.990	7.428	2.060	7.704	731.383	364.426	6.990	722	355	3	20	22	9
160	1259	904	1259	572	259354	206	0	206	206	206	489.552	368.658	6.712	6.639	1.763	6.612	489.555	368.658	6.712	480	363	3	20	12	9
161	811	752	811	438	72179	89	0	89	89	89	630.416	376.107	6.086	5.947	1.863	5.792	630.413	376.107	6.086	626	367	3	15	19	7
162	1259	962	1259	554	261872	208	0	208	208	208	651.832	375.600	7.032	6.593	1.734	6.999	651.832	375.600	7.032	642	367	3	20	18	8
163	304	412	304	198	26752	88	0	88	88	88	575.181	373.849	6.086	4.144	1.369	3.944	575.181	373.849	6.086	568	370	3	14	8	7
164	1584	1120	1584	697	332640	210	0	210	210	210	615.885	379.649	7.134	7.424	2.085	7.679	615.882	379.649	7.134	606	369	3	19	21	8
165	4545	2538	4545	1678	968085	213	0	213	213	213	505.731	384.682	7.623	11.620	3.998	11.815	505.730	384.683	7.623	483	371	3	39	28	10
166	1790	1120	1790	683	578170	323	0	323	323	323	663.253	388.107	7.648	7.353	1.655	7.800	663.254	388.107	7.648	654	379	3	19	19	9
167	2990	1880	2990	1139	272090	91	0	91	91	91	810.049	385.287	6.644	9.655	3.080	9.778	810.052	385.287	6.644	796	372	3	29	27	8
168	1282	1170	1282	628	276912	216	0	216	216	216	698.314	398.151	7.487	7.349	2.630	7.302	698.318	398.151	7.487	691	387	3	19	26	9
169	1426	1018	1426	636	131192	92	0	92	92	92	601.437	388.910	6.435	7.036	1.997	7.331	601.440	388.910	6.435	593	376	3	19	24	7
170	1791	1870	1791	1055	161190	90	0	90	90	90	764.732	380.345	6.595	10.039	4.225	9.863	764.727	380.345	6.595	755	361	3	25	36	7
