 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	5.268	24.307	32	30	986407	30825.219	12971.115	26002.000	15902	53952	353.906	69.812	3.312	0.948	0.301	0.885	353.950	69.679	3.342	351	69	2	6	3	4
2	28.643	74.157	174	164	4506059	25896.891	6438.614	25575.000	15604	42552	376.408	94.247	3.402	1.614	0.559	1.620	376.430	94.267	3.400	372	89	2	9	12	3
3	30.124	73.953	183	129	6701861	36622.191	15587.382	35427.000	15509	65535	350.104	108.240	3.907	1.650	0.259	1.661	350.182	108.445	3.923	346	104	2	9	9	5
4	22.388	57.302	136	92	5286712	38872.883	18302.836	32489.500	15622	65535	402.544	124.235	3.640	1.574	0.253	1.593	402.525	124.281	3.675	399	122	2	8	6	5
5	59.920	138.081	364	233	13317374	36586.191	15950.759	35106.500	15618	65535	416.670	134.731	4.865	2.387	0.780	2.259	416.360	134.719	4.735	409	130	2	17	11	7
6	40.824	111.702	248	218	6461234	26053.363	7523.358	25846.500	15534	47036	255.907	132.266	3.730	2.019	0.767	1.983	256.185	132.493	3.678	250	125	2	12	16	4
7	21.894	56.231	133	105	4126467	31026.068	12474.723	27185.000	15566	65535	300.895	84.579	4.105	1.452	0.275	1.445	300.654	84.560	4.090	297	81	3	9	8	3
8	29.960	74.057	182	126	5800637	31871.633	13523.212	28185.000	15591	65535	231.555	136.352	4.665	1.738	0.362	1.722	231.473	136.390	4.713	227	131	3	9	11	4
9	23.211	68.161	141	118	3598564	25521.730	6642.874	25175.000	15986	40617	367.142	157.333	4.220	1.527	0.480	1.606	367.165	157.242	4.250	363	153	3	10	10	4
10	1.975	11.377	12	12	214265	17855.416	1378.394	17961.000	16071	21088	409.750	178.000	3.833	0.571	0.194	0.543	409.729	177.991	3.843	408	177	3	4	3	2
11	16.626	48.337	101	76	3130412	30994.178	12674.403	28029.000	15524	65535	309.307	179.188	4.812	1.376	0.236	1.346	309.281	179.255	4.855	307	176	3	7	7	4
12	2.305	13.998	14	14	252325	18023.215	1870.128	17550.000	15764	21011	414.000	179.286	3.929	0.645	0.282	0.609	414.000	179.232	3.935	412	178	3	5	4	2
13	6.749	30.063	41	40	792958	19340.439	3183.900	18366.000	15531	27491	420.732	186.732	3.829	0.977	0.292	1.001	420.747	186.816	3.855	418	184	3	7	6	3
14	23.211	62.127	141	105	4284138	30383.957	11376.676	27873.000	15577	56368	411.348	221.865	4.702	1.537	0.291	1.564	411.406	221.966	4.684	407	218	3	9	9	4
15	13.334	44.372	81	72	1816455	22425.371	5292.548	21862.000	15662	35217	460.765	251.173	4.296	1.205	0.302	1.234	460.770	251.191	4.327	458	247	3	7	8	3
16	17.778	51.888	108	91	2888432	26744.740	7833.093	27053.000	15635	45633	332.537	292.370	4.324	1.354	0.328	1.339	332.560	292.396	4.369	330	288	3	7	9	4
17	17.778	53.681	108	81	3257022	30157.611	11819.253	28676.000	15542	58541	493.463	330.667	4.444	1.399	0.270	1.425	493.382	330.553	4.475	491	327	3	6	9	4
18	22.552	65.919	137	124	3684913	26897.176	7069.502	27489.000	15605	43376	413.723	374.657	4.409	1.499	0.503	1.539	413.546	374.560	4.442	409	371	3	11	9	4
19	23.211	64.128	141	98	5241026	37170.398	15962.671	35214.000	15580	65535	563.504	385.993	5.021	1.565	0.281	1.510	563.506	385.982	5.029	559	383	3	9	7	5
20	23.375	67.471	142	117	3876807	27301.457	8753.914	26731.500	15491	51895	498.915	389.148	4.556	1.700	0.536	1.593	498.935	389.151	4.563	495	383	3	8	13	4
