 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	7528	3528	7528	2169	376400	50	0	50	50	50	648.499	467.037	8.276	13.374	4.170	13.336	648.487	467.037	8.276	629	447	2	37	42	13
2	3983	2442	3983	1506	282793	71	0	71	71	71	627.160	591.427	8.692	11.154	3.773	11.386	627.162	591.427	8.692	610	577	3	32	32	11
3	2378	1544	2378	971	171216	72	0	72	72	72	621.941	608.143	9.038	8.679	2.480	8.950	621.941	608.143	9.038	610	599	3	24	21	11
4	6817	3440	6817	2099	552177	81	0	81	81	81	714.636	656.193	8.482	13.338	4.538	12.944	714.635	656.192	8.482	701	632	3	33	43	12
5	1538	1254	1538	736	4614	3	0	3	3	3	768.683	653.658	6.613	7.665	2.528	7.876	768.683	653.658	6.613	760	644	3	20	25	8
6	7711	4102	7711	2523	1465090	190	0	190	190	190	603.301	678.974	9.053	14.741	5.397	13.925	603.294	678.976	9.053	582	656	3	38	52	13
7	2022	1306	2022	803	50550	25	0	25	25	25	872.186	727.395	7.280	7.999	2.236	8.391	872.175	727.395	7.280	863	717	3	23	22	9
8	4451	2270	4451	1340	467355	105	0	105	105	105	840.048	760.068	8.436	10.769	3.103	10.513	840.048	760.069	8.436	828	748	3	30	29	12
9	3372	2078	3372	1274	118020	35	0	35	35	35	896.642	786.366	7.210	10.030	3.011	10.234	896.651	786.366	7.210	883	772	3	27	27	10
10	3593	2652	3593	1499	176057	49	0	49	49	49	698.905	923.303	7.885	11.490	4.217	11.487	698.899	923.305	7.885	680	905	3	35	37	10
11	6537	4054	6537	2510	333387	51	0	51	51	51	686.174	483.102	8.049	14.576	5.707	14.506	686.178	483.102	8.049	665	460	4	42	50	10
12	1050	864	1050	485	128100	122	0	122	122	122	623.577	482.529	9.170	6.286	1.621	6.538	623.574	482.528	9.170	615	471	4	16	20	9
13	681	652	681	408	36093	53	0	53	53	53	632.467	492.201	7.637	5.804	2.099	5.580	632.465	492.201	7.637	627	481	4	11	20	8
14	673	628	673	336	83452	124	0	124	124	124	731.510	491.897	8.465	5.241	1.197	5.156	731.510	491.897	8.465	725	486	4	12	16	9
15	1064	826	1064	515	133000	125	0	125	125	125	646.718	494.866	8.709	6.537	1.973	6.431	646.716	494.866	8.709	638	489	4	20	11	9
16	1176	960	1176	544	63504	54	0	54	54	54	743.531	499.515	7.714	6.999	2.372	6.603	743.536	499.515	7.714	738	489	4	12	26	9
17	1024	788	1024	485	56320	55	0	55	55	55	755.511	502.424	8.104	6.137	1.410	6.045	755.514	502.424	8.104	749	495	4	12	16	11
18	670	632	670	341	5360	8	0	8	8	8	622.142	503.149	7.649	5.391	1.458	5.280	622.142	503.149	7.649	617	495	4	11	18	8
19	1318	970	1318	590	75126	57	0	57	57	57	766.702	507.929	7.635	6.851	1.805	6.958	766.698	507.929	7.635	760	498	4	14	20	10
20	1932	1252	1932	729	112056	58	0	58	58	58	724.362	504.109	8.151	7.599	1.844	8.125	724.354	504.109	8.151	712	495	4	23	20	9
21	846	756	846	451	7614	9	0	9	9	9	758.730	517.291	7.545	6.497	2.439	6.036	758.730	517.291	7.545	749	512	4	24	10	8
22	1742	1370	1742	799	102778	59	0	59	59	59	784.472	515.113	8.516	8.318	3.181	8.148	784.477	515.114	8.516	775	505	4	28	21	9
23	2177	1636	2177	985	132797	61	0	61	61	61	696.403	525.760	8.664	9.108	3.231	9.058	696.398	525.760	8.664	686	513	4	29	30	10
24	1381	1096	1381	655	85622	62	0	62	62	62	680.043	527.946	8.487	7.260	2.156	7.281	680.049	527.946	8.487	672	516	4	19	20	9
25	845	710	845	455	8450	10	0	10	10	10	760.489	525.756	7.740	6.416	2.422	6.056	760.489	525.756	7.740	751	522	4	23	8	9
26	2641	2008	2641	1178	338048	128	0	128	128	128	644.936	520.517	8.341	10.387	4.140	10.094	644.936	520.517	8.341	632	506	4	33	32	9
27	2859	1972	2859	1198	371670	130	0	130	130	130	798.858	532.715	8.870	9.911	3.597	9.689	798.854	532.716	8.870	778	522	4	36	23	9
28	1207	908	1207	597	77248	64	0	64	64	64	757.869	536.317	7.862	6.818	1.995	6.747	757.869	536.317	7.862	746	529	4	22	13	8
29	1757	1468	1757	830	235438	134	0	134	134	134	708.775	541.000	8.685	8.979	3.496	8.486	708.779	541.001	8.685	694	531	4	33	17	10
30	2289	1564	2289	984	25179	11	0	11	11	11	793.369	550.303	8.027	8.763	2.697	8.786	793.374	550.303	8.027	779	542	4	27	25	9
31	2846	1846	2846	1182	387056	136	0	136	136	136	757.686	551.486	8.497	9.806	3.319	9.641	757.673	551.485	8.497	740	543	4	30	25	10
32	570	566	570	301	102030	179	0	179	179	179	650.970	547.305	9.668	4.977	1.222	4.830	650.971	547.306	9.668	647	541	4	10	15	10
33	2431	1902	2431	1140	432718	178	0	178	178	178	677.994	544.272	9.398	10.348	4.261	10.092	677.991	544.271	9.398	658	537	4	37	19	10
34	2670	1788	2670	1087	176220	66	0	66	66	66	609.878	546.519	8.188	9.317	3.002	9.497	609.870	546.519	8.188	598	533	4	23	32	9
35	1426	1022	1426	619	196788	138	0	138	138	138	717.055	554.637	8.802	7.065	1.952	6.903	717.053	554.637	8.802	703	548	4	22	15	10
36	1740	1290	1740	757	118320	68	0	68	68	68	683.186	561.659	8.145	8.582	3.381	7.733	683.182	561.659	8.145	666	554	4	34	13	9
37	1917	1516	1917	896	128439	67	0	67	67	67	626.389	561.764	8.103	9.518	4.012	8.873	626.393	561.765	8.103	611	551	4	32	24	9
38	1924	1344	1924	860	267436	139	0	139	139	139	777.088	558.674	8.834	8.047	2.325	8.223	777.089	558.673	8.834	770	547	4	16	24	10
39	2319	1754	2319	1001	331617	143	0	143	143	143	729.245	565.305	9.012	9.232	3.204	8.718	729.246	565.303	9.012	722	547	4	17	36	11
40	442	520	442	263	62322	141	0	141	141	141	799.357	564.891	8.400	4.848	1.436	4.724	799.356	564.891	8.400	795	560	4	11	14	9
41	3537	2100	3537	1456	244053	69	0	69	69	69	680.312	578.246	7.819	10.810	3.913	10.586	680.309	578.247	7.819	663	567	4	35	25	10
42	847	830	847	461	122815	145	0	145	145	145	642.176	574.332	8.296	6.830	2.771	6.536	642.174	574.332	8.296	630	570	4	25	10	9
43	1386	964	1386	586	202356	146	0	146	146	146	699.307	582.391	8.610	6.730	1.325	6.704	699.305	582.391	8.610	694	572	4	13	19	10
44	1804	1230	1804	706	333740	185	0	185	185	185	662.106	578.382	9.379	7.438	1.651	7.627	662.106	578.381	9.379	653	568	4	18	20	11
45	445	678	445	303	83215	187	0	187	187	187	780.218	585.362	8.753	5.212	1.865	4.989	780.219	585.362	8.753	773	581	4	18	13	10
46	316	624	316	251	59408	188	0	188	188	188	804.418	591.120	8.810	5.113	2.105	4.930	804.418	591.120	8.810	795	586	4	19	11	10
47	8595	4720	8595	3284	627435	73	0	73	73	73	679.782	608.546	7.277	16.015	5.834	16.206	679.778	608.545	7.277	652	590	4	52	44	9
48	3354	1936	3354	1194	499746	149	0	149	149	149	649.019	607.491	8.693	9.750	2.765	9.959	649.022	607.492	8.693	638	594	4	25	31	10
49	3229	2086	3229	1274	242175	75	0	75	75	75	801.551	611.884	8.111	9.894	3.050	10.277	801.554	611.883	8.111	789	596	4	28	28	9
50	1747	1380	1747	800	129278	74	0	74	74	74	782.687	615.373	7.857	8.570	3.292	8.305	782.681	615.372	7.857	775	602	4	19	28	9
51	5799	3622	5799	2177	875649	151	0	151	151	151	763.234	626.105	8.661	13.896	5.441	13.387	763.233	626.102	8.661	742	611	4	52	32	11
52	2614	2084	2614	1221	33982	13	0	13	13	13	809.334	632.151	7.207	9.975	3.531	9.915	809.322	632.151	7.207	794	622	4	35	23	9
53	1318	952	1318	597	15816	12	0	12	12	12	661.670	631.064	6.939	6.961	2.045	6.904	661.670	631.064	6.939	652	625	4	21	14	8
54	505	498	505	271	7070	14	0	14	14	14	680.061	640.515	6.790	4.885	1.411	4.680	680.061	640.515	6.790	673	636	4	15	10	7
55	1006	992	1006	526	16096	16	0	16	16	16	785.148	648.405	7.083	7.654	3.203	7.193	785.148	648.405	7.083	779	637	4	12	27	7
56	3069	2500	3069	1410	242451	79	0	79	79	79	661.428	653.556	7.802	10.869	3.931	10.859	661.434	653.556	7.802	645	638	4	35	32	9
57	390	444	390	221	5850	15	0	15	15	15	690.277	646.654	7.569	4.382	1.102	4.210	690.277	646.654	7.569	686	639	4	11	13	9
58	2616	1640	2616	1035	201432	77	0	77	77	77	610.272	640.393	8.190	8.844	2.583	9.457	610.268	640.393	8.190	600	628	4	23	25	9
59	1883	1332	1883	804	143108	76	0	76	76	76	736.635	640.866	8.462	7.882	2.217	8.024	736.643	640.865	8.462	726	630	4	24	21	9
60	2240	1628	2240	987	183680	82	0	82	82	82	739.822	659.100	7.727	9.076	2.997	9.186	739.815	659.101	7.727	729	650	4	27	23	9
61	823	718	823	422	68309	83	0	83	83	83	804.148	655.770	7.350	6.134	2.134	5.801	804.151	655.770	7.350	795	651	4	21	9	8
62	832	810	832	455	14144	17	0	17	17	17	821.823	662.505	7.300	6.297	2.211	5.960	821.823	662.505	7.300	815	652	4	14	23	8
63	1372	998	1372	631	24696	18	0	18	18	18	804.820	666.062	7.317	7.182	2.190	7.103	804.820	666.062	7.317	794	661	4	22	14	8
64	1185	1060	1185	572	101910	86	0	86	86	86	831.578	667.932	7.718	7.096	2.377	6.667	831.583	667.933	7.718	824	656	4	21	24	9
65	1990	1570	1990	916	37810	19	0	19	19	19	790.815	675.969	7.317	8.713	2.979	8.839	790.825	675.969	7.317	776	663	4	27	30	8
66	3516	2288	3516	1469	77352	22	0	22	22	22	841.545	686.738	7.186	10.536	3.304	10.909	841.564	686.738	7.186	830	671	4	27	31	9
67	3018	2166	3018	1230	277656	92	0	92	92	92	864.747	697.770	7.943	10.094	3.456	10.144	864.759	697.770	7.943	851	677	4	27	37	9
68	841	726	841	423	76531	91	0	91	91	91	884.108	691.410	8.348	6.185	2.034	5.795	884.111	691.410	8.348	879	682	4	9	21	9
69	3041	2038	3041	1229	273690	90	0	90	90	90	898.988	683.339	8.388	10.319	3.793	10.172	898.983	683.340	8.388	889	669	4	24	34	9
70	372	390	372	216	7440	20	0	20	20	20	781.137	682.465	6.952	4.289	1.082	4.247	781.137	682.465	6.952	776	678	4	10	11	7
71	764	732	764	411	16044	21	0	21	21	21	751.500	684.463	7.262	6.155	2.265	5.848	751.500	684.463	7.262	741	679	4	22	11	7
72	1350	1076	1350	664	118800	88	0	88	88	88	817.052	682.419	8.180	7.160	2.166	7.365	817.052	682.419	8.180	806	674	4	22	15	9
73	1231	1022	1231	664	4924	4	0	4	4	4	819.620	693.948	6.670	7.550	2.836	7.393	819.620	693.948	6.670	804	683	4	26	18	8
74	2116	1384	2116	828	196788	93	0	93	93	93	769.437	700.583	7.815	8.036	2.171	8.534	769.435	700.583	7.815	759	690	4	22	22	9
75	934	1034	934	526	91532	98	0	98	98	98	881.934	709.958	8.073	6.659	2.131	6.810	881.930	709.958	8.073	874	699	4	19	20	9
76	2005	1438	2005	880	192480	96	0	96	96	96	817.291	709.114	7.957	8.538	2.862	8.576	817.291	709.114	7.957	805	701	4	22	24	9
77	3517	2230	3517	1296	334115	95	0	95	95	95	609.844	707.746	8.211	10.217	3.199	10.360	609.845	707.742	8.211	596	692	4	30	29	10
78	2276	1628	2276	994	54624	24	0	24	24	24	853.220	716.080	7.272	8.809	2.751	9.087	853.220	716.080	7.272	841	704	4	25	24	8
79	1352	966	1352	591	133848	99	0	99	99	99	750.404	707.911	8.080	6.835	1.825	7.111	750.406	707.911	8.080	741	701	4	19	16	8
80	1852	1382	1852	907	179644	97	0	97	97	97	835.768	711.160	7.280	8.321	2.628	8.360	835.766	711.160	7.280	828	702	4	20	22	8
81	501	522	501	293	2505	5	0	5	5	5	833.385	728.962	6.575	4.991	1.605	4.782	833.385	728.962	6.575	824	725	4	18	10	6
