Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
400	678	400	289	1600	4.000	0.000	4.000	4	4	201.997	550.542	5.330	5.308	2.346	4.942	201.997	550.542	5.330	191	543	3	23	15	6
69	164	69	65	345	5.000	0.000	5.000	5	5	125.449	556.565	6.072	2.357	0.826	2.391	125.449	556.565	6.072	122	554	3	7	8	6
498	780	498	335	3486	7.000	0.000	7.000	7	7	234.614	572.847	7.514	4.976	1.602	4.800	234.614	572.847	7.514	229	568	3	16	12	12
543	840	543	370	4888	9.002	0.043	9.000	9	10	152.661	574.462	6.192	5.852	2.334	5.665	152.662	574.463	6.191	147	562	3	14	23	8
597	862	597	397	7164	12.000	0.000	12.000	12	12	162.285	581.700	6.375	5.704	2.102	5.489	162.285	581.700	6.375	154	576	3	18	17	9
736	1136	736	528	153629	208.735	7.188	209.000	14	209	212.682	577.880	6.304	6.208	2.308	6.055	212.681	577.875	6.309	203	572	3	22	15	10
373	640	373	268	6714	18.000	0.000	18.000	18	18	75.954	586.469	5.836	5.461	2.464	5.044	75.954	586.469	5.836	68	576	3	16	21	6
209	344	209	160	4389	21.000	0.000	21.000	21	21	56.856	592.617	5.316	3.795	1.258	3.888	56.856	592.617	5.316	51	588	3	11	11	6
507	838	507	372	11154	22.000	0.000	22.000	22	22	114.746	591.406	5.740	6.132	2.722	5.525	114.746	591.406	5.740	103	581	3	25	16	7
247	440	247	201	59063	239.121	13.807	240.000	23	240	190.559	600.680	5.449	3.964	1.295	3.980	190.568	600.679	5.458	186	596	3	11	11	7
362	700	362	292	8688	24.000	0.000	24.000	24	24	231.099	605.489	5.558	5.844	2.625	5.696	231.099	605.489	5.558	223	599	3	18	18	7
276	414	276	194	6900	25.000	0.000	25.000	25	25	236.344	617.511	5.304	4.144	1.430	3.994	236.344	617.511	5.304	232	610	3	9	13	7
124	238	124	103	3224	26.000	0.000	26.000	26	26	212.573	624.798	5.274	3.057	1.144	2.872	212.573	624.798	5.274	206	623	3	12	7	6
647	840	647	413	17469	27.000	0.000	27.000	27	27	234.847	630.589	5.592	5.943	2.081	5.982	234.847	630.589	5.592	226	624	3	20	15	7
200	316	200	139	6000	30.000	0.000	30.000	30	30	193.875	632.650	6.130	3.429	0.915	3.386	193.875	632.650	6.130	190	627	3	9	10	7
204	348	204	166	63973	313.593	20.094	315.000	28	315	270.770	636.897	5.216	3.844	1.451	3.840	270.782	636.906	5.226	266	633	3	12	9	5
1690	1990	1690	944	55770	33.000	0.000	33.000	33	33	204.562	640.573	6.970	8.229	2.718	8.179	204.562	640.573	6.970	191	627	3	30	23	11
210	336	210	159	7350	35.000	0.000	35.000	35	35	273.633	645.386	5.024	3.762	1.336	3.698	273.633	645.386	5.024	268	642	3	14	8	5
209	380	209	174	7524	36.000	0.000	36.000	36	36	175.244	648.167	5.349	3.900	1.438	3.900	175.244	648.167	5.349	170	645	3	13	10	6
195	308	195	135	7410	38.000	0.000	38.000	38	38	261.067	648.113	5.287	3.481	1.055	3.303	261.067	648.113	5.287	255	645	3	13	8	6
261	360	261	170	10179	39.000	0.000	39.000	39	39	252.414	651.138	5.870	3.983	1.297	3.901	252.414	651.138	5.870	247	647	3	13	9	7
120	204	120	89	4800	40.000	0.000	40.000	40	40	263.908	656.200	5.317	2.764	0.642	2.720	263.908	656.200	5.317	261	654	3	8	6	6
