Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
159	262	159	112	5215	32.799	2.538	33.000	1	33	452.899	193.755	4.780	3.189	0.962	3.039	452.917	193.753	4.797	446	191	2	13	7	6
779	964	779	452	1558	2.000	0.000	2.000	2	2	610.913	192.108	7.026	5.834	1.797	5.592	610.913	192.108	7.026	604	184	2	14	19	11
157	248	157	108	628	4.000	0.000	4.000	4	4	572.529	199.592	4.255	3.123	0.814	3.005	572.529	199.592	4.255	569	195	2	8	9	5
170	286	170	135	1020	6.000	0.000	6.000	6	6	613.735	207.041	4.371	3.274	1.053	3.272	613.735	207.041	4.371	611	202	2	6	11	6
315	444	315	199	2520	8.000	0.000	8.000	8	8	585.168	213.959	5.117	4.261	1.339	3.964	585.168	213.959	5.117	578	209	2	15	10	7
615	706	615	340	5535	9.000	0.000	9.000	9	9	514.525	226.410	7.111	5.077	1.209	4.931	514.525	226.410	7.111	508	220	2	14	12	11
351	560	351	264	3510	10.000	0.000	10.000	10	10	617.014	233.034	4.570	4.884	1.972	4.783	617.014	233.034	4.570	610	226	2	18	14	7
397	582	397	276	38819	97.781	4.366	98.000	11	98	602.650	238.461	4.844	5.142	1.959	5.063	602.649	238.458	4.850	596	230	2	13	18	7
281	474	281	204	40332	143.530	7.874	144.000	12	144	690.324	258.046	4.833	4.168	1.364	4.123	690.331	258.043	4.842	685	251	2	11	13	10
360	508	360	228	4680	13.000	0.000	13.000	13	13	567.669	266.583	6.519	4.194	0.963	4.091	567.669	266.583	6.519	561	262	2	11	10	10
271	440	271	183	3794	14.000	0.000	14.000	14	14	426.491	172.797	6.103	3.846	0.975	3.735	426.491	172.797	6.103	423	168	3	9	9	9
284	518	284	216	130959	461.123	26.583	462.000	15	464	488.764	172.835	6.116	4.387	1.635	4.307	488.774	172.829	6.126	481	169	3	15	9	8
295	524	295	216	4720	16.000	0.000	16.000	16	16	514.098	173.773	6.092	4.292	1.425	4.331	514.098	173.773	6.092	508	167	3	14	13	7
83	180	83	74	1494	18.000	0.000	18.000	18	18	472.458	181.759	4.301	2.607	0.919	2.630	472.458	181.759	4.301	469	178	3	7	9	4
74	128	74	56	1258	17.000	0.000	17.000	17	17	495.757	180.162	4.581	2.224	0.390	2.234	495.757	180.162	4.581	493	178	3	6	5	4
199	342	199	149	3980	20.000	0.000	20.000	20	20	551.442	182.045	5.040	3.461	1.042	3.436	551.442	182.045	5.040	548	177	3	9	10	8
66	152	66	60	1254	19.000	0.000	19.000	19	19	440.712	182.318	4.258	2.311	0.758	2.337	440.712	182.318	4.258	438	180	3	7	6	4
82	174	82	70	1722	21.000	0.000	21.000	21	21	578.695	183.220	4.183	2.645	0.967	2.536	578.695	183.220	4.183	575	180	3	9	7	5
251	370	251	163	5773	23.000	0.000	23.000	23	23	540.964	184.912	5.088	3.757	0.985	3.629	540.964	184.912	5.088	535	179	3	12	12	6
100	216	100	88	2700	27.000	0.000	27.000	27	27	463.060	188.300	4.240	2.686	0.833	2.685	463.060	188.300	4.240	460	185	3	8	9	4
94	212	94	81	2444	26.000	0.000	26.000	26	26	561.947	186.287	4.383	2.744	1.011	2.621	561.947	186.287	4.383	558	182	3	8	9	5
118	266	118	105	2832	24.000	0.000	24.000	24	24	431.492	186.254	4.661	3.244	1.281	3.309	431.492	186.254	4.661	428	182	3	9	10	5
157	272	157	115	3925	25.000	0.000	25.000	25	25	528.898	186.446	4.860	3.345	1.250	3.078	528.898	186.446	4.860	526	179	3	8	13	6
164	318	164	129	8986	54.793	223.818	30.000	30	2063	552.518	191.689	4.701	3.260	1.025	3.149	552.284	190.246	5.741	549	187	3	8	11	5
85	174	85	67	2465	29.000	0.000	29.000	29	29	569.012	189.482	4.635	2.503	0.715	2.525	569.012	189.482	4.635	567	186	3	6	8	4
106	266	106	97	49483	466.821	43.028	471.000	28	471	588.792	186.774	5.009	3.378	1.521	3.216	588.818	186.763	5.027	583	184	3	14	7	5
77	134	77	58	2387	31.000	0.000	31.000	31	31	522.065	193.390	4.506	2.260	0.387	2.248	522.065	193.390	4.506	520	191	3	6	6	4
197	398	197	164	6895	35.000	0.000	35.000	35	35	537.132	197.010	5.107	3.980	1.561	4.006	537.132	197.010	5.107	529	192	3	14	12	5
30	82	30	29	960	32.000	0.000	32.000	32	32	427.933	195.200	4.333	1.709	0.725	1.640	427.933	195.200	4.333	427	193	3	4	7	4
66	138	66	58	2244	34.000	0.000	34.000	34	34	494.652	193.621	4.773	2.442	0.922	2.225	494.652	193.621	4.773	491	192	3	9	4	4
381	540	381	238	13716	36.000	0.000	36.000	36	36	619.738	196.121	7.735	4.276	1.011	4.168	619.738	196.121	7.735	616	190	3	13	13	10
123	238	123	102	4797	39.000	0.000	39.000	39	39	564.203	198.878	4.423	2.911	0.965	2.929	564.203	198.878	4.423	561	195	3	7	11	5
203	456	203	179	270171	1330.892	581.340	1591.000	38	1591	451.704	201.961	5.389	4.378	1.899	4.256	452.262	202.620	5.603	445	198	3	16	9	6
64	144	64	56	2560	40.000	0.000	40.000	40	40	507.750	199.812	4.172	2.203	0.670	2.233	507.750	199.812	4.172	505	197	3	7	7	4
56	164	56	52	2352	42.000	0.000	42.000	42	42	439.196	201.393	4.071	2.360	0.957	2.276	439.196	201.393	4.071	435	199	3	9	5	3
477	710	477	307	21465	45.000	0.000	45.000	45	45	598.084	204.317	6.386	4.773	1.302	4.558	598.084	204.317	6.386	591	197	3	16	13	9
254	362	254	182	11938	47.000	0.000	47.000	47	47	620.547	206.091	4.697	3.891	1.275	3.904	620.547	206.091	4.697	615	201	3	11	12	6
338	418	338	192	14534	43.000	0.000	43.000	43	43	645.118	203.308	6.994	4.105	0.931	4.067	645.118	203.308	6.994	641	199	3	11	9	10
77	168	77	67	3388	44.000	0.000	44.000	44	44	494.403	205.169	4.429	2.469	0.853	2.398	494.403	205.169	4.429	491	203	3	8	6	4
300	532	300	219	15600	52.000	0.000	52.000	52	52	435.787	209.927	5.917	4.062	1.229	3.939	435.787	209.927	5.917	430	205	3	13	10	9
97	166	97	74	4947	51.000	0.000	51.000	51	51	520.227	208.412	4.340	2.498	0.558	2.587	520.227	208.412	4.340	517	205	3	7	7	4
79	162	79	63	3792	48.000	0.000	48.000	48	48	537.987	208.139	4.101	2.549	0.910	2.377	537.987	208.139	4.101	534	206	3	10	5	4
442	672	442	282	134292	303.828	909.595	50.000	50	3556	633.127	206.900	6.604	4.945	1.768	4.749	630.018	201.371	9.493	628	196	3	12	18	9
264	464	264	194	14520	55.000	0.000	55.000	55	55	624.133	213.019	5.784	4.088	1.284	4.116	624.133	213.019	5.784	617	206	3	12	12	9
291	516	291	210	18313	62.931	118.239	56.000	56	2073	445.938	212.849	5.375	4.126	1.250	4.094	445.725	212.645	5.554	441	207	3	12	14	9
187	328	187	143	13825	73.930	204.171	59.000	59	2851	605.230	213.770	5.610	3.427	1.064	3.335	605.385	213.413	6.294	601	210	3	9	10	8
213	334	213	155	11289	53.000	0.000	53.000	53	53	466.291	211.423	7.160	3.594	1.120	3.543	466.291	211.423	7.160	462	208	3	9	10	10
199	396	199	168	13918	69.940	168.430	58.000	58	2434	510.126	212.392	5.000	4.256	1.905	4.131	510.616	211.984	5.512	501	208	3	15	9	6
162	270	162	118	9234	57.000	0.000	57.000	57	57	551.482	212.204	5.420	3.300	1.040	3.160	551.482	212.204	5.420	546	210	3	11	6	8
336	544	336	233	22512	67.000	0.000	67.000	67	67	563.985	217.223	5.158	4.945	2.005	4.886	563.985	217.223	5.158	557	212	3	18	12	8
27	100	27	27	22633	838.259	466.353	1109.000	63	1109	481.259	216.222	3.926	2.148	1.094	1.984	480.374	216.063	3.994	478	214	3	9	5	3
148	326	148	129	9457	63.899	35.016	61.000	61	487	492.331	217.041	5.196	3.643	1.598	3.335	492.406	217.129	5.141	486	213	3	14	11	5
440	724	440	308	528798	1201.814	672.428	1599.000	66	1599	537.948	218.600	6.691	4.904	1.747	4.744	536.321	218.938	7.363	530	214	3	18	10	9
79	140	79	61	4898	62.000	0.000	62.000	62	62	687.000	216.063	4.810	2.371	0.580	2.328	687.000	216.063	4.810	684	214	3	7	5	4
196	316	196	138	13720	70.000	0.000	70.000	70	70	454.000	222.566	4.878	3.385	0.954	3.357	454.000	222.566	4.878	451	218	3	8	10	6
127	284	127	112	62484	492.000	0.000	492.000	492	492	481.283	225.354	4.890	3.417	1.514	3.227	481.283	225.354	4.890	478	219	3	8	12	5
46	110	46	39	3266	71.000	0.000	71.000	71	71	463.761	221.674	4.283	1.954	0.506	1.906	463.761	221.674	4.283	462	220	3	6	5	4
295	442	295	210	472885	1603.000	0.000	1603.000	1603	1603	570.475	224.308	6.037	4.039	1.229	4.002	570.474	224.309	6.037	564	219	3	11	11	8
93	176	93	73	6417	69.000	0.000	69.000	69	69	637.065	220.452	4.892	2.476	0.590	2.455	637.065	220.452	4.892	635	218	3	6	7	6
134	284	134	106	9782	73.000	0.000	73.000	73	73	436.209	221.604	6.149	3.493	1.506	3.295	436.209	221.604	6.149	432	216	3	8	11	9
479	616	479	299	36404	76.000	0.000	76.000	76	76	502.534	225.520	5.672	4.823	1.387	4.849	502.534	225.520	5.672	496	219	3	13	15	8
448	724	448	355	34496	77.000	0.000	77.000	77	77	579.587	226.404	4.792	5.535	2.290	5.248	579.587	226.404	4.792	572	220	3	18	18	5
9	36	9	9	666	74.000	0.000	74.000	74	74	468.111	223.556	3.778	1.121	0.413	1.072	468.111	223.556	3.778	467	222	3	3	4	2
275	508	275	221	22980	83.564	1.927	85.000	81	86	629.218	228.240	5.033	4.325	1.590	4.366	629.242	228.307	5.036	621	221	3	15	15	5
203	348	203	150	17864	88.000	0.000	88.000	88	88	592.581	230.148	4.818	3.879	1.424	3.912	592.581	230.148	4.818	588	223	3	11	13	5
119	208	119	86	9520	80.000	0.000	80.000	80	80	460.555	228.227	5.437	2.735	0.579	2.758	460.555	228.227	5.437	457	225	3	7	7	6
227	414	227	172	22911	100.930	209.869	87.000	87	3249	640.115	230.410	5.379	3.619	1.088	3.557	639.823	230.215	6.017	635	225	3	9	12	8
131	232	131	97	210386	1606.000	0.000	1606.000	1606	1606	646.534	226.626	6.985	3.010	0.946	3.004	646.534	226.626	6.985	644	224	3	7	6	9
562	862	562	396	52828	94.000	0.000	94.000	94	94	541.491	232.621	5.000	5.506	2.012	5.409	541.491	232.621	5.000	535	223	3	15	19	7
272	480	272	204	22304	82.000	0.000	82.000	82	82	554.493	226.680	5.360	4.287	1.504	4.341	554.493	226.680	5.360	547	220	3	14	14	7
79	180	79	71	6557	83.000	0.000	83.000	83	83	683.532	228.810	3.962	2.669	1.045	2.673	683.532	228.810	3.962	679	226	3	9	7	3
45	92	45	39	3780	84.000	0.000	84.000	84	84	702.222	228.578	4.444	1.853	0.386	1.833	702.222	228.578	4.444	701	226	3	4	5	4
276	474	276	204	24564	89.000	0.000	89.000	89	89	658.069	232.228	4.409	4.483	1.781	4.436	658.069	232.228	4.409	650	227	3	18	11	5
71	154	71	61	34740	489.296	48.065	495.000	90	495	608.211	231.155	4.901	2.371	0.804	2.384	608.202	231.145	4.924	607	228	3	5	8	5
493	726	493	329	44863	91.000	0.000	91.000	91	91	692.410	231.041	7.781	5.183	1.898	4.985	692.412	231.041	7.781	686	223	3	16	15	9
243	362	243	156	23085	95.000	0.000	95.000	95	95	562.568	234.144	5.502	3.802	1.062	3.686	562.568	234.144	5.502	558	229	3	10	13	6
138	270	138	115	12834	93.000	0.000	93.000	93	93	512.659	234.522	4.630	3.586	1.507	3.439	512.659	234.522	4.630	506	232	3	13	7	5
281	554	281	215	26976	96.000	0.000	96.000	96	96	483.562	235.555	6.730	3.983	1.239	4.039	483.562	235.555	6.730	478	231	3	14	10	9
