 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	64.200	119.981	390	208	14929200	38280.000	20305.809	32186.000	12182	65535	297.138	351.682	4.862	2.294	0.310	2.265	297.158	351.716	4.856	292	347	2	12	10	6
2	65.023	123.946	395	210	15355934	38875.781	20294.779	32983.000	12158	65535	292.534	388.562	5.187	2.301	0.314	2.291	292.532	388.570	5.164	286	384	2	13	10	7
3	28.972	68.231	176	114	6094310	34626.762	17609.768	27938.500	12563	65535	401.801	441.097	4.438	1.689	0.203	1.672	401.800	441.036	4.444	398	438	2	9	7	5
4	47.738	103.226	290	170	11161113	38486.598	20428.938	32759.000	12208	65535	328.628	481.090	5.117	2.115	0.400	2.150	328.733	481.148	5.113	323	478	2	13	8	7
5	61.236	122.153	372	212	13451391	36159.652	18783.436	32402.000	12185	65535	401.476	495.446	4.841	2.242	0.371	2.196	401.352	495.509	4.792	396	491	2	14	10	6
6	40.166	92.227	244	148	8582242	35173.121	17990.156	31049.500	12152	65535	306.980	311.090	5.389	1.908	0.269	1.861	306.937	311.040	5.384	303	306	3	9	11	6
7	18.601	62.716	113	91	3472540	30730.443	16548.404	25459.000	12289	65535	244.761	317.292	4.451	1.577	0.429	1.589	244.951	317.488	4.480	241	313	3	8	9	4
8	23.046	60.852	140	105	3915340	27966.715	10979.572	27202.000	12157	60420	228.914	316.371	4.864	1.503	0.272	1.500	228.916	316.414	4.867	224	313	3	10	7	4
9	25.515	62.268	155	103	6088944	39283.508	19834.947	35026.000	12214	65535	318.226	351.916	5.168	1.710	0.357	1.677	318.242	351.890	5.175	316	349	3	6	7	6
10	63.376	116.464	385	212	14887269	38668.230	19931.238	33978.000	12205	65535	249.473	370.078	5.130	2.271	0.318	2.288	249.503	370.036	5.129	244	365	3	12	11	6
11	58.438	113.810	355	207	13821403	38933.531	18789.717	36449.000	12264	65535	199.997	369.130	5.885	2.224	0.381	2.234	199.854	369.097	5.823	194	365	3	12	11	6
12	73.747	154.009	448	275	15061543	33619.516	17916.658	29031.000	12165	65535	372.810	372.712	5.123	2.509	0.731	2.674	372.923	372.603	5.085	365	367	3	16	13	5
13	53.335	109.641	324	168	13319898	41110.797	20775.598	38070.500	12219	65535	236.469	382.515	5.969	2.284	0.472	2.223	236.518	382.506	5.972	232	379	3	10	9	7
14	50.207	103.604	305	176	11239871	36852.035	18900.328	32401.000	12165	65535	390.889	385.885	5.380	2.079	0.293	2.065	390.913	385.762	5.345	386	381	3	11	11	6
15	57.121	125.636	347	216	12903307	37185.324	19486.289	30267.000	12214	65535	440.089	401.164	5.334	2.261	0.624	2.372	440.151	401.131	5.308	436	394	3	10	15	6
16	79.509	171.216	483	283	17916772	37094.766	19205.379	33490.000	12208	65535	240.586	400.298	6.385	2.726	0.903	2.777	240.571	400.355	6.371	232	395	3	19	11	8
17	59.590	143.910	362	211	13553106	37439.520	21187.326	31201.000	12250	65535	278.064	422.238	6.080	2.427	0.668	2.314	278.525	421.887	6.036	268	417	3	16	14	7
18	54.487	113.707	331	190	12437905	37576.754	18860.336	34404.000	12252	65535	622.375	432.444	5.628	2.134	0.326	2.116	622.330	432.473	5.558	617	427	3	12	11	6
19	33.252	72.678	202	133	7022636	34765.523	18135.928	28807.500	12224	65535	392.351	447.139	4.594	1.763	0.254	1.749	392.346	447.129	4.614	388	444	3	10	7	5
20	29.466	73.404	179	112	6967172	38922.750	20494.977	32350.000	12223	65535	292.358	462.994	4.939	1.845	0.371	1.939	292.305	462.991	4.917	289	460	3	9	8	5
21	21.400	60.819	130	89	3955943	30430.330	15651.458	25031.500	12250	65535	446.269	469.500	4.931	1.559	0.336	1.487	446.203	469.452	4.921	443	467	3	8	7	5
22	28.149	68.509	171	103	6717047	39280.977	20374.156	34784.000	12230	65535	293.982	471.012	5.760	1.832	0.418	1.772	294.039	470.997	5.700	291	468	3	7	7	6
23	28.807	68.094	175	105	6538398	37362.273	19688.234	30512.000	12280	65535	364.309	475.777	5.149	1.771	0.288	1.765	364.350	475.773	5.138	361	473	3	9	7	5
24	38.684	88.506	235	138	9482990	40353.148	20576.004	36144.000	12171	65535	302.481	479.387	5.860	2.039	0.425	2.071	302.594	479.331	5.847	299	476	3	8	8	7
25	30.783	71.196	187	122	6452594	34505.852	17361.213	30411.000	12238	65535	371.428	488.925	5.278	1.729	0.246	1.726	371.453	488.827	5.282	367	486	3	10	7	5
26	26.174	71.611	159	112	5636491	35449.629	18595.727	31868.000	12223	65535	421.302	496.792	5.340	1.714	0.399	1.716	421.338	496.753	5.321	416	494	3	12	6	6
27	28.972	72.952	176	134	4439417	25223.961	9838.740	23310.000	12318	52120	433.489	518.011	4.739	1.598	0.281	1.641	433.664	518.012	4.684	429	514	3	10	9	4
28	22.717	62.924	138	88	5458271	39552.688	20187.674	35882.000	12191	65535	362.435	573.000	5.739	1.725	0.447	1.660	362.538	573.033	5.738	360	570	3	6	7	6
29	45.598	109.467	277	171	10037365	36235.977	18602.279	31748.000	12211	65535	385.004	572.542	5.639	2.130	0.558	2.165	385.134	572.559	5.564	379	567	3	13	11	6
30	47.573	99.294	289	179	9894085	34235.590	17421.918	29936.000	12154	65535	411.149	585.305	5.654	1.987	0.295	1.994	411.196	585.371	5.573	406	581	3	11	10	6
31	46.092	93.880	280	179	8684946	31017.664	14916.842	26175.500	12169	65535	471.321	602.532	4.654	1.927	0.247	1.948	471.367	602.496	4.651	466	598	3	11	10	5
32	46.257	97.364	281	177	9880114	35160.547	16922.836	29429.000	12183	65535	478.758	613.751	5.516	1.977	0.347	1.968	478.802	613.741	5.498	475	608	3	9	12	6
33	43.952	93.157	267	166	8494201	31813.486	15603.696	27889.000	12205	65535	413.105	661.554	4.835	1.933	0.235	1.938	413.112	661.656	4.816	409	657	3	10	10	5
34	13.992	50.546	85	72	2388640	28101.646	13460.182	24464.000	12222	63861	280.776	298.494	5.671	1.447	0.425	1.483	280.737	298.366	5.618	277	297	4	10	5	4
35	1.646	12.033	10	10	193442	19344.199	6964.586	17215.000	12191	33585	290.900	319.600	4.900	0.684	0.341	0.703	290.864	319.650	4.825	290	319	4	3	2	3
36	5.103	23.963	31	26	936593	30212.678	16339.937	25178.000	12156	65535	218.097	327.323	5.290	1.015	0.361	0.913	218.090	327.322	5.320	217	326	4	4	4	4
37	17.943	55.060	109	87	2238872	20540.109	6707.006	18853.000	12182	40152	246.257	330.560	5.018	1.355	0.237	1.370	246.274	330.642	5.017	242	327	4	10	8	3
38	76.875	167.662	467	295	14624129	31315.051	16412.039	26011.000	12165	65535	317.126	339.203	5.743	2.532	0.763	2.667	317.389	339.267	5.752	309	333	4	17	14	5
39	8.066	32.272	49	44	1237619	25257.531	10993.514	22462.000	12183	65535	278.776	342.898	5.020	1.103	0.272	1.096	278.632	343.082	5.006	277	339	4	5	7	3
40	19.918	60.474	121	86	3079083	25446.967	10101.571	22348.000	12222	50653	807.545	355.521	6.182	1.565	0.362	1.560	807.532	355.549	6.129	803	353	4	10	6	5
