 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	56.463	127.497	343	215	13336871	38883.004	18250.201	33228.000	14945	65535	246.609	408.058	4.321	2.201	0.553	2.230	246.668	408.045	4.306	241	403	2	15	12	5
2	39.837	90.641	242	153	9379217	38757.094	18406.922	32585.500	15011	65535	535.236	427.868	4.409	1.952	0.422	1.961	535.405	427.896	4.383	529	425	2	12	8	5
3	34.569	75.158	210	159	6361003	30290.490	10428.699	28015.500	14983	57723	371.071	457.948	4.005	1.697	0.375	1.690	371.141	457.994	3.986	366	454	2	12	9	4
4	43.952	96.363	267	172	9854965	36909.980	17212.174	33364.000	15117	65535	235.427	463.202	4.161	2.026	0.474	2.020	235.746	463.206	4.222	228	460	2	15	7	5
5	45.104	126.981	274	188	10299562	37589.641	17725.674	32742.000	14976	65535	326.226	522.153	4.172	2.491	0.707	2.624	326.117	521.844	4.216	322	515	2	10	17	5
6	37.697	91.849	229	143	9343566	40801.598	18615.379	39058.000	14978	65535	375.218	535.624	4.227	1.953	0.381	1.973	375.323	535.658	4.266	371	531	2	9	11	5
7	31.441	77.815	191	136	6497724	34019.496	15064.359	31798.000	15002	65535	472.791	566.592	4.319	1.744	0.368	1.710	472.732	566.553	4.271	467	564	2	12	7	5
8	51.195	100.603	311	193	12323929	39626.781	17736.449	33227.000	15249	65535	502.498	593.547	4.466	2.011	0.300	2.027	502.602	593.606	4.448	497	589	2	12	11	5
9	28.807	68.679	175	116	6815851	38947.719	17561.338	34277.000	15007	65535	622.806	677.434	4.377	1.679	0.212	1.688	622.829	677.427	4.380	619	674	2	9	8	5
10	21.564	61.508	131	97	4745357	36224.098	17205.666	31468.000	15178	65535	577.282	709.160	4.229	1.544	0.343	1.462	577.106	709.393	4.240	574	706	2	8	7	5
11	33.252	85.160	202	143	7771709	38473.809	17763.965	33670.000	15206	65535	585.723	713.376	4.450	1.802	0.369	1.763	585.463	713.636	4.433	580	710	2	12	8	5
12	29.960	74.261	182	151	4621801	25394.512	7324.891	24579.500	15012	58907	108.516	195.093	4.066	1.626	0.362	1.635	108.570	195.144	4.078	104	190	3	10	12	3
13	37.532	97.156	228	169	7001498	30708.324	13002.075	27376.000	15024	65535	84.311	217.934	4.522	2.050	0.664	1.994	84.470	218.098	4.557	79	210	3	12	14	4
14	45.927	109.534	279	188	8839719	31683.580	15505.120	26534.000	14973	65535	25.240	217.452	5.459	2.067	0.565	2.081	25.121	217.904	5.252	21	212	3	11	11	6
15	22.552	63.784	137	98	5036349	36761.672	16779.035	33413.000	15088	65535	136.365	237.737	5.058	1.554	0.314	1.518	136.419	237.693	5.040	132	234	3	9	8	5
16	14.486	48.233	88	71	2231968	25363.273	8663.079	23616.000	15244	51546	96.920	248.114	4.102	1.308	0.291	1.245	96.971	248.090	4.119	93	245	3	9	7	3
17	52.183	138.322	317	223	10266022	32384.928	16655.271	25944.000	14919	65535	196.826	260.423	5.562	2.339	0.826	2.339	196.397	259.992	5.263	191	255	3	13	14	7
18	38.684	86.401	235	142	9710259	41320.250	19630.408	36679.000	14958	65535	161.051	265.149	5.051	1.949	0.325	2.011	161.143	265.192	5.047	156	262	3	11	7	5
19	32.264	79.504	196	141	7068900	36065.816	16290.972	33738.500	15054	65535	12.362	274.872	4.918	1.791	0.497	1.745	12.087	274.821	4.903	7	272	3	13	7	5
20	31.935	75.850	194	128	7653845	39452.809	18272.883	33291.500	15516	65535	108.273	275.381	4.536	1.795	0.349	1.771	108.343	275.402	4.582	103	272	3	11	8	4
21	19.589	58.681	119	88	3623973	30453.555	13705.013	25361.000	14959	65535	81.235	282.941	4.403	1.485	0.283	1.512	81.242	282.946	4.420	77	280	3	9	7	4
22	11.852	40.580	72	56	2145621	29800.291	12863.892	24964.500	15003	59657	59.764	283.903	4.375	1.242	0.260	1.245	59.783	283.889	4.397	57	281	3	7	6	4
23	39.343	90.607	239	145	9692294	40553.531	18872.818	35843.000	14924	65535	231.711	289.176	5.427	1.946	0.349	1.923	231.723	289.139	5.428	228	284	3	8	11	6
24	10.041	39.684	61	54	1538140	25215.410	8241.787	23228.000	14924	47553	244.836	299.820	4.475	1.136	0.363	1.105	244.933	299.968	4.502	242	296	3	7	8	4
25	31.606	77.748	192	120	7645422	39819.906	18419.584	35691.000	15006	65535	42.896	311.917	4.792	1.819	0.315	1.828	42.892	311.897	4.774	38	309	3	10	8	5
26	30.618	77.262	186	143	5480302	29463.988	10765.285	27931.000	14981	60572	135.538	328.823	4.495	1.665	0.380	1.695	135.531	328.856	4.492	132	324	3	9	11	4
27	22.717	62.438	138	97	4965163	35979.441	16105.191	32360.500	14973	65535	148.036	349.312	4.732	1.550	0.265	1.574	148.030	349.299	4.750	144	346	3	9	8	4
28	24.692	60.782	150	116	4896274	32641.826	12884.248	30776.000	15045	65535	174.420	355.047	5.040	1.517	0.307	1.482	174.198	355.030	5.013	170	352	3	10	8	4
29	60.743	146.320	369	262	12898510	34955.312	15568.938	30368.000	14928	65535	336.011	362.398	4.965	2.857	1.058	2.980	335.823	362.487	4.962	326	355	3	22	14	5
30	31.441	79.126	191	126	7569538	39631.090	18247.188	36400.000	15063	65535	185.990	372.686	4.848	1.792	0.376	1.801	186.063	372.791	4.862	181	369	3	10	9	5
31	35.721	84.296	217	143	7982836	36787.262	17506.244	31569.000	14961	65535	447.811	387.217	4.682	1.813	0.325	1.789	447.906	387.165	4.715	444	381	3	9	12	5
32	13.663	48.026	83	79	2146139	25857.096	7939.648	24451.000	14974	40538	492.108	385.253	4.422	1.192	0.357	1.206	492.198	385.269	4.420	488	382	3	9	7	4
33	22.881	64.195	139	112	3973232	28584.402	11496.597	23650.000	15399	65238	497.568	394.504	4.791	1.506	0.349	1.470	497.484	394.275	4.733	494	390	3	8	11	4
34	20.741	59.922	126	88	4076204	32350.826	14421.068	26570.000	15186	65414	227.159	407.262	4.587	1.555	0.282	1.565	227.200	407.307	4.547	224	403	3	8	9	4
35	17.614	50.646	107	87	2659693	24856.943	7079.118	22925.000	15618	45515	423.280	410.729	3.953	1.375	0.274	1.344	423.223	410.662	4.003	420	407	3	8	8	3
36	47.409	137.181	288	245	6495136	22552.555	5952.487	21300.500	14972	42519	516.017	413.253	5.976	2.394	0.773	2.466	515.869	413.269	5.879	509	408	3	15	14	7
37	60.084	138.978	365	236	13200603	36166.035	15586.727	33912.000	14941	65535	188.504	414.329	5.545	2.355	0.695	2.385	188.231	414.273	5.604	180	410	3	18	11	7
38	34.898	82.161	212	122	8918756	42069.605	19323.414	38969.500	14917	65535	299.665	417.123	5.458	1.935	0.382	1.854	299.765	417.103	5.444	296	414	3	9	8	6
39	7.243	30.444	44	34	1561923	35498.250	17707.824	27660.000	15245	65535	530.091	416.886	4.295	1.117	0.296	1.037	530.130	416.918	4.287	528	415	3	5	5	4
40	53.500	131.151	325	234	12218612	37595.730	16446.389	34421.000	14943	65535	498.794	421.502	4.862	2.490	1.049	2.329	499.024	421.491	4.849	488	418	3	23	7	5
41	27.820	70.747	169	118	5884119	34817.273	16212.819	29856.000	15033	65535	221.633	425.692	4.485	1.671	0.307	1.630	221.569	425.698	4.486	218	422	3	9	9	4
42	13.005	42.648	79	65	2138466	27069.189	9820.511	24809.000	14957	49327	575.215	425.797	4.380	1.225	0.251	1.239	575.265	425.829	4.417	572	423	3	7	7	4
43	42.800	113.051	260	183	8863001	34088.465	15979.206	30337.500	14921	65535	275.804	430.996	5.227	2.181	0.737	2.165	276.281	431.153	5.264	268	425	3	16	11	6
44	30.454	76.195	185	127	6537826	35339.602	16945.129	29878.000	14925	65535	327.443	431.886	4.368	1.740	0.366	1.728	327.552	431.951	4.351	323	427	3	10	10	4
45	20.412	59.715	124	95	3852255	31066.572	12582.715	29628.500	15011	65535	344.403	431.903	4.331	1.489	0.289	1.517	344.498	431.731	4.310	341	428	3	9	9	4
46	28.478	71.125	173	125	5373286	31059.457	13443.531	27903.000	15029	65535	444.682	444.081	4.873	1.636	0.354	1.603	444.626	443.981	4.854	441	438	3	8	12	4
47	20.577	56.750	125	93	4571419	36571.352	15866.577	34169.000	15412	65535	353.176	447.224	5.152	1.497	0.347	1.429	353.158	447.225	5.135	349	445	3	9	6	5
48	29.301	71.400	178	133	4598097	25832.006	8713.881	23157.500	15078	52692	553.500	463.719	4.000	1.659	0.430	1.604	553.536	463.613	3.951	550	458	3	8	13	3
49	48.232	103.809	293	200	9853798	33630.711	13943.830	31317.000	14949	65535	420.181	465.850	4.696	1.940	0.369	1.939	420.224	465.936	4.707	415	460	3	12	12	4
50	28.972	68.472	176	121	6848233	38910.414	18021.836	34182.500	15086	65535	544.773	469.807	4.597	1.683	0.276	1.695	544.832	469.834	4.623	542	465	3	7	10	4
51	1.811	12.723	11	11	203753	18523.000	2565.899	17946.000	14929	24245	572.000	469.909	3.818	0.674	0.297	0.587	572.019	469.862	3.820	571	469	3	3	4	3
52	22.388	69.747	136	122	3460951	25448.170	7802.723	24072.500	15017	47542	578.390	473.382	4.603	1.599	0.568	1.626	578.290	473.514	4.585	573	469	3	11	9	4
53	15.145	45.235	92	67	3418597	37158.664	17443.270	30562.500	15219	65535	306.739	495.272	4.489	1.396	0.266	1.469	306.778	495.373	4.475	305	492	3	5	7	4
54	27.655	66.230	168	124	4732731	28171.018	10020.711	25715.000	15231	58943	328.905	509.542	4.762	1.610	0.356	1.644	328.910	509.495	4.751	325	506	3	9	8	4
55	56.792	143.425	345	240	13237573	38369.777	16849.035	35726.000	14961	65535	567.942	529.675	4.896	2.362	0.734	2.455	567.921	529.550	4.902	561	523	3	16	15	5
56	43.787	95.777	266	170	10722014	40308.324	17949.619	36817.500	14976	65535	542.297	529.376	4.523	1.994	0.409	1.895	542.219	529.506	4.568	538	524	3	10	12	5
57	66.010	149.388	401	282	13634752	34001.875	13429.444	31814.000	14932	65535	337.087	536.396	5.359	2.596	1.031	2.511	337.138	536.476	5.397	331	529	3	14	16	7
58	34.898	81.987	212	134	8560688	40380.605	19124.803	35213.500	15003	65535	408.193	534.462	4.873	1.826	0.275	1.853	408.258	534.401	4.872	404	530	3	9	10	5
59	27.326	73.334	166	115	5991973	36096.223	17120.500	30990.000	15003	65535	591.367	542.235	5.319	1.702	0.377	1.657	591.311	542.152	5.318	587	539	3	11	7	6
60	28.314	75.365	172	147	4600108	26744.814	8793.336	25753.000	15029	60080	668.948	543.983	4.872	1.752	0.545	1.716	669.095	544.056	4.883	663	540	3	13	8	4
61	33.417	86.950	203	153	5901551	29071.680	11137.484	26161.000	14981	59433	656.828	550.015	4.453	1.729	0.375	1.736	656.668	549.847	4.480	652	545	3	11	11	4
62	24.857	62.783	151	108	5433601	35984.113	16690.768	31064.000	15105	65535	593.583	552.662	4.556	1.613	0.284	1.613	593.597	552.560	4.557	591	549	3	7	9	4
63	39.178	98.294	238	178	8099215	34030.316	13632.817	31578.000	15044	65535	544.391	553.937	4.206	2.053	0.682	2.106	544.237	553.905	4.218	538	550	3	15	9	4
64	49.384	121.741	300	196	11483616	38278.719	18572.492	31627.500	14971	65535	515.407	565.967	5.070	2.353	0.690	2.359	514.840	565.976	5.137	508	563	3	17	7	6
65	27.326	77.503	166	132	4223653	25443.693	7977.814	23967.000	14972	49413	538.982	570.301	4.361	1.600	0.344	1.626	538.914	570.262	4.368	535	566	3	10	10	4
66	10.700	41.407	65	61	1522459	23422.445	6398.671	22652.000	15039	40289	625.323	585.692	4.477	1.156	0.381	1.105	625.534	585.801	4.485	622	582	3	8	7	4
67	13.828	45.991	84	84	1784950	21249.404	4571.217	20122.500	15285	33849	645.798	593.774	4.440	1.190	0.366	1.234	645.792	593.760	4.417	642	591	3	8	8	3
68	10.535	40.718	64	57	1635155	25549.297	8196.221	24134.000	14935	42930	540.781	602.359	4.688	1.110	0.299	1.139	540.713	602.317	4.650	537	600	3	8	6	4
69	3.786	27.065	23	23	424945	18475.869	2474.178	18221.000	15120	24679	631.130	615.304	3.913	1.018	0.405	1.051	631.218	615.455	3.929	628	612	3	7	7	2
70	41.647	95.259	253	192	7569693	29919.734	10784.503	28094.000	14975	62185	664.455	619.103	4.482	1.898	0.521	1.885	664.556	619.041	4.476	658	615	3	13	10	4
71	50.701	110.879	308	183	12541997	40720.770	18692.107	36790.500	15024	65535	499.367	631.393	5.721	2.130	0.419	2.108	499.541	631.409	5.670	494	626	3	13	10	6
72	14.157	42.786	86	77	2105004	24476.791	6109.690	24521.000	15071	41042	674.047	635.651	4.244	1.260	0.321	1.281	673.903	635.658	4.277	670	634	3	9	5	3
73	37.038	93.947	225	177	5317578	23633.680	6508.067	21727.000	14928	44604	666.951	646.511	3.978	1.867	0.596	1.756	667.008	646.502	3.987	662	639	3	11	15	3
74	16.297	57.991	99	82	2669105	26960.656	10045.053	25317.000	14969	53369	616.303	650.758	4.606	1.486	0.492	1.522	616.366	650.768	4.587	612	647	3	10	9	4
75	19.424	79.264	118	112	2541225	21535.805	5091.823	20035.500	14927	38128	589.144	696.847	4.593	1.670	0.631	1.602	589.005	696.790	4.590	583	694	3	13	8	4
76	41.812	96.259	254	169	8471906	33353.961	14329.173	29590.000	15003	65535	24.795	109.783	5.618	1.904	0.431	1.918	24.872	109.862	5.628	19	104	4	11	11	5
77	18.108	51.543	110	89	3011351	27375.918	9813.760	25520.000	14938	57360	12.536	146.164	5.000	1.409	0.321	1.401	12.266	146.178	4.971	9	143	4	10	7	3
78	62.718	159.079	381	258	12967669	34035.875	15898.340	29733.000	14963	65535	103.551	165.483	7.588	2.913	1.048	3.037	103.276	165.301	7.332	98	159	4	13	14	9
