 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	2731	1792	2731	1076	13655	5	0	5	5	5	956.554	494.599	8.931	9.174	2.729	9.219	956.554	494.599	8.931	947	481	3	20	28	11
2	7254	3718	7254	2208	72540	10	0	10	10	10	792.020	388.667	9.784	13.293	4.247	13.339	791.983	388.667	9.784	773	370	4	38	43	13
3	5169	2778	5169	1723	201591	39	0	39	39	39	749.873	410.478	10.582	11.871	3.803	11.440	749.878	410.478	10.582	736	392	4	32	37	12
4	3323	1998	3323	1217	53168	16	0	16	16	16	630.099	457.495	9.415	9.632	2.604	9.825	630.099	457.495	9.415	620	444	4	24	28	12
5	1820	1184	1820	667	7280	4	0	4	4	4	646.203	468.412	8.395	7.378	1.655	7.737	646.203	468.412	8.395	637	459	4	20	20	9
6	1729	1212	1729	690	3458	2	0	2	2	2	981.714	490.776	7.496	7.565	2.227	7.626	981.714	490.776	7.496	971	481	4	23	23	9
7	2464	1584	2464	892	110880	45	0	45	45	45	774.613	492.199	10.024	8.604	2.131	8.449	774.606	492.199	10.024	763	482	4	24	22	13
8	1785	1318	1785	767	189210	106	0	106	106	106	972.286	499.291	11.149	7.333	1.478	7.489	972.282	499.289	11.149	965	491	4	18	16	14
9	2934	1612	2934	975	55746	19	0	19	19	19	749.431	501.049	9.499	8.719	1.841	9.176	749.444	501.050	9.499	741	490	4	20	22	12
10	2639	1582	2639	941	129311	49	0	49	49	49	725.515	513.481	10.168	8.532	1.852	8.654	725.510	513.480	10.168	715	504	4	23	21	13
11	3854	2328	3854	1458	88642	23	0	23	23	23	805.036	525.048	9.382	10.579	3.102	10.337	805.049	525.048	9.382	793	508	4	26	35	13
12	4254	2404	4254	1484	34032	8	0	8	8	8	823.253	529.370	8.235	11.253	3.895	10.980	823.253	529.370	8.235	811	509	4	25	42	11
13	2496	1532	2496	925	54912	22	0	22	22	22	927.057	515.762	9.879	8.630	2.304	8.764	927.069	515.762	9.879	915	506	4	25	19	13
14	2387	1644	2387	955	264957	111	0	111	111	111	741.112	522.456	10.978	8.757	2.510	8.609	741.118	522.458	10.978	733	509	4	17	28	13
15	1594	1250	1594	683	38256	24	0	24	24	24	982.962	526.190	8.580	7.657	2.439	7.469	982.962	526.190	8.580	970	517	4	24	18	11
16	2229	1518	2229	889	124824	56	0	56	56	56	855.817	534.045	9.696	8.499	2.376	8.146	855.817	534.045	9.696	849	522	4	23	24	13
17	3241	1880	3241	1105	187978	58	0	58	58	58	838.653	538.661	10.114	9.635	2.754	9.131	838.644	538.661	10.114	827	523	4	21	29	13
18	2022	1204	2022	765	141540	70	0	70	70	70	575.381	568.707	9.827	7.671	1.508	7.908	575.389	568.707	9.827	567	560	4	19	17	12
19	1679	1308	1679	763	47012	28	0	28	28	28	621.535	591.292	9.443	7.735	2.423	7.607	621.535	591.292	9.443	614	580	4	15	25	13
20	4052	2148	4052	1404	129664	32	0	32	32	32	503.497	614.654	9.579	10.320	2.712	10.506	503.497	614.654	9.579	494	600	4	21	30	12
21	3840	2406	3840	1387	130560	34	0	34	34	34	822.674	378.386	11.100	10.375	3.043	10.466	822.657	378.386	11.100	808	364	5	27	29	12
22	1573	1336	1573	728	151008	96	0	96	96	96	1009.891	388.689	10.001	7.765	2.655	7.862	1009.891	388.689	10.001	1000	380	5	19	23	10
