Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
695	1030	695	475	794540	1143.223	742.460	1865.000	1	1865	211.768	809.224	5.924	5.691	2.064	5.550	212.432	806.758	6.718	206	801	1	12	19	14
722	756	722	362	1444	2.000	0.000	2.000	2	2	253.522	814.680	5.598	5.480	1.376	5.180	253.522	814.680	5.598	247	806	1	13	18	9
567	656	567	311	219611	387.321	16.169	388.000	3	388	189.968	814.750	5.681	4.912	1.027	4.824	189.973	814.748	5.689	185	810	1	12	11	12
235	328	235	159	93370	397.319	25.767	399.000	4	399	186.243	823.562	4.328	3.541	0.826	3.536	186.248	823.573	4.342	182	821	1	10	8	8
2123	2144	2123	1014	844561	397.815	8.529	398.000	5	398	169.507	819.513	7.837	8.077	2.207	7.929	169.508	819.508	7.840	159	808	1	23	23	15
750	830	750	408	301104	401.472	14.460	402.000	6	402	303.820	821.163	6.551	5.367	1.286	5.488	303.817	821.158	6.558	296	816	1	15	12	11
25	76	25	25	200	8.000	0.000	8.000	8	8	136.960	839.600	3.360	1.921	0.720	1.952	136.960	839.600	3.360	136	837	1	2	6	5
2798	2952	2798	1450	1207890	431.698	11.307	432.000	9	432	139.261	844.533	8.025	9.423	3.383	9.031	139.256	844.535	8.030	120	833	1	32	25	17
360	536	360	234	3600	10.000	0.000	10.000	10	10	204.767	851.922	5.439	4.421	1.337	4.360	204.767	851.922	5.439	199	847	1	14	9	11
350	434	350	208	156363	446.751	23.359	448.000	11	448	152.123	857.457	4.400	4.154	1.028	4.129	152.129	857.453	4.410	148	852	1	9	12	8
970	1320	970	625	1788152	1843.456	240.280	1880.000	14	3748	149.082	873.318	6.411	5.907	1.569	5.854	149.065	873.416	6.477	140	863	1	16	19	14
737	838	737	390	347407	471.380	16.834	472.000	15	472	206.433	879.336	5.982	5.504	1.326	5.412	206.436	879.340	5.989	198	871	1	15	15	11
562	728	562	333	8992	16.000	0.000	16.000	16	16	177.276	888.028	7.011	4.892	1.122	4.927	177.276	888.028	7.011	172	882	1	11	12	12
484	804	484	310	15714	32.467	240.360	17.000	17	3760	124.194	887.116	6.857	4.850	1.381	4.610	124.578	885.870	8.831	118	883	1	14	11	15
692	1068	692	429	334462	483.327	17.715	484.000	18	484	140.915	893.987	7.691	5.328	1.349	5.232	140.919	893.987	7.700	135	887	1	13	13	17
887	1170	887	507	16853	19.000	0.000	19.000	19	19	93.333	894.359	6.182	5.934	1.647	5.923	93.333	894.359	6.182	87	884	1	15	21	12
744	1006	744	418	14880	20.000	0.000	20.000	20	20	125.089	902.641	7.110	5.673	1.490	5.654	125.089	902.641	7.110	119	894	1	14	16	15
792	1194	792	537	1214632	1533.626	610.126	1895.000	22	1895	79.165	917.114	6.374	5.706	1.961	5.543	80.129	917.466	6.721	72	907	1	14	19	14
499	558	499	258	11976	24.000	0.000	24.000	24	24	88.782	925.968	5.681	4.585	0.788	4.614	88.782	925.968	5.681	85	920	1	9	12	12
1949	2180	1949	996	52623	27.000	0.000	27.000	27	27	105.522	938.551	6.715	8.067	2.351	7.821	105.522	938.551	6.715	94	928	1	23	26	15
183	384	183	161	98491	538.202	37.848	541.000	29	541	69.514	953.213	6.743	3.931	1.671	3.856	69.527	953.203	6.773	65	951	1	13	7	12
305	378	305	184	9455	31.000	0.000	31.000	31	31	90.718	961.216	4.666	3.846	0.699	3.803	90.718	961.216	4.666	87	956	1	10	9	9
889	1204	889	546	62350	70.135	348.344	33.000	33	3335	106.879	975.303	5.082	6.317	1.961	6.254	109.537	976.995	8.215	98	966	1	18	18	13
22	58	22	22	770	35.000	0.000	35.000	35	35	76.364	1000.545	2.773	1.479	0.548	1.560	76.364	1000.545	2.773	76	999	1	2	5	4
318	426	318	188	11448	36.000	0.000	36.000	36	36	20.214	1008.157	5.233	4.001	0.856	3.903	20.214	1008.157	5.233	17	1003	1	8	12	12
745	1028	745	450	41830	56.148	233.098	37.000	37	2890	27.945	1013.834	5.596	6.175	2.380	5.519	27.896	1014.436	7.098	22	1000	1	14	22	11
1846	1908	1846	948	71994	39.000	0.000	39.000	39	39	635.472	456.376	9.274	7.275	1.763	7.322	635.478	456.377	9.274	625	446	2	18	19	18
888	952	888	476	513613	578.393	18.088	579.000	40	579	577.832	459.229	7.958	5.883	1.508	5.629	577.835	459.229	7.965	571	454	2	19	11	15
