 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	1031	976	1031	553	1031	1	0	1	1	1	998.707	135.780	4.351	7.117	2.699	6.888	998.707	135.780	4.351	988	128	1	23	16	8
2	1594	1344	1594	727	3188	2	0	2	2	2	957.454	143.327	4.418	8.059	2.792	7.632	957.454	143.327	4.418	945	135	1	28	18	8
3	1162	942	1162	543	5810	5	0	5	5	5	916.750	139.037	5.022	6.545	1.833	6.739	916.750	139.037	5.022	908	131	1	19	17	9
4	1273	1032	1273	570	7638	6	0	6	6	6	937.266	150.229	5.346	6.738	1.866	7.088	937.266	150.229	5.346	929	140	1	17	20	9
5	2093	1448	2093	844	16744	8	0	8	8	8	906.893	150.840	5.361	8.280	2.317	8.175	906.893	150.840	5.361	896	139	1	23	24	10
6	1882	1214	1882	712	133622	71	0	71	71	71	816.624	156.579	5.711	7.520	1.618	7.810	816.628	156.579	5.711	808	147	1	17	20	10
7	1119	864	1119	503	7833	7	0	7	7	7	1002.896	147.397	5.525	6.332	1.589	6.617	1002.896	147.397	5.525	993	141	1	18	15	9
8	1369	950	1369	585	4107	3	0	3	3	3	798.230	157.602	4.432	6.745	1.652	7.105	798.230	157.602	4.432	790	149	1	17	17	8
9	1200	952	1200	545	10800	9	0	9	9	9	978.029	150.491	4.876	6.559	1.866	6.924	978.029	150.491	4.876	970	141	1	17	19	8
10	2353	1696	2353	981	25883	11	0	11	11	11	713.904	165.567	5.194	9.054	3.065	9.054	713.907	165.567	5.194	705	150	1	19	30	9
11	1400	1054	1400	621	100800	72	0	72	72	72	831.039	157.276	5.978	7.226	2.303	6.907	831.039	157.276	5.978	825	146	1	14	25	10
12	1005	818	1005	492	14070	14	0	14	14	14	791.920	177.294	4.726	6.151	1.648	6.356	791.920	177.294	4.726	784	169	1	16	18	9
13	1197	940	1197	511	95760	80	0	80	80	80	662.444	193.409	6.263	6.435	1.539	6.799	662.444	193.409	6.263	654	186	1	18	17	10
14	2172	1592	2172	900	169416	78	0	78	78	78	773.986	188.282	5.543	8.743	2.862	8.628	773.994	188.282	5.543	761	177	1	26	25	10
15	1171	958	1171	547	22249	19	0	19	19	19	660.058	215.160	5.258	6.570	1.877	6.724	660.058	215.160	5.258	651	207	1	18	18	8
16	1961	1440	1961	860	35298	18	0	18	18	18	789.195	209.562	5.822	8.642	3.037	8.602	789.195	209.562	5.822	781	197	1	19	29	10
17	2109	1338	2109	815	48507	23	0	23	23	23	600.889	218.993	5.178	8.015	2.068	8.349	600.897	218.993	5.178	593	208	1	19	23	9
