Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
61	154	61	56	6730	110.328	29.202	118.000	1	118	314.443	418.016	4.639	2.296	0.929	2.144	314.195	417.861	4.701	311	416	3	9	6	4
103	192	103	76	309	3.000	0.000	3.000	3	3	301.942	425.835	5.786	2.785	0.818	2.552	301.942	425.835	5.786	299	422	3	8	8	6
498	732	498	343	2490	5.000	0.000	5.000	5	5	344.620	431.799	4.964	5.798	2.325	5.705	344.620	431.799	4.964	336	423	3	17	21	6
111	190	111	86	444	4.000	0.000	4.000	4	4	310.486	427.541	5.261	2.755	0.832	2.667	310.486	427.541	5.261	307	425	3	9	6	6
177	364	177	149	1062	6.000	0.000	6.000	6	6	287.960	436.232	8.966	3.549	1.276	3.600	287.960	436.232	8.966	284	433	3	10	7	11
182	378	182	157	22451	123.357	8.673	124.000	7	124	304.231	445.995	5.214	3.774	1.399	3.749	304.242	445.989	5.226	298	440	3	11	12	5
78	166	78	73	624	8.000	0.000	8.000	8	8	289.397	448.859	4.487	2.429	0.809	2.598	289.397	448.859	4.487	286	446	3	8	7	4
231	400	231	170	2310	10.000	0.000	10.000	10	10	381.100	452.493	7.961	3.711	1.115	3.589	381.100	452.493	7.961	377	447	3	9	10	12
620	892	620	386	7439	11.998	0.040	12.000	11	12	267.368	459.918	8.135	6.080	2.450	5.794	267.367	459.918	8.136	261	452	3	13	21	10
86	142	86	61	1118	13.000	0.000	13.000	13	13	285.221	457.081	5.140	2.350	0.321	2.383	285.221	457.081	5.140	283	455	3	6	5	5
45	122	45	45	48735	1083.000	0.000	1083.000	1083	1083	349.489	454.800	4.422	2.146	0.908	1.975	349.489	454.800	4.422	346	453	3	8	5	4
240	390	240	167	3600	15.000	0.000	15.000	15	15	364.796	458.250	5.296	4.017	1.481	3.828	364.796	458.250	5.296	358	454	3	17	9	6
216	436	216	187	107102	495.843	307.962	693.000	17	693	350.051	464.282	5.292	4.265	1.757	4.122	350.727	465.998	5.540	345	458	3	13	13	6
89	182	89	74	1424	16.000	0.000	16.000	16	16	387.876	461.494	5.393	2.588	0.845	2.549	387.876	461.494	5.393	384	459	3	9	7	6
212	408	212	171	26916	126.962	10.659	128.000	18	128	330.349	460.425	5.222	3.882	1.469	3.816	330.344	460.399	5.240	326	455	3	13	12	6
118	266	118	100	2829	23.975	0.276	24.000	21	24	331.263	470.610	4.780	3.677	1.900	3.502	331.265	470.612	4.782	327	465	3	13	10	5
78	156	78	63	1794	23.000	0.000	23.000	23	23	375.603	470.256	4.526	2.381	0.651	2.394	375.603	470.256	4.526	373	467	3	6	7	4
59	118	59	51	1475	25.000	0.000	25.000	25	25	370.169	473.559	4.237	2.105	0.567	2.060	370.169	473.559	4.237	368	471	3	6	6	3
