Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
342	480	342	232	342	1.000	0.000	1.000	1	1	225.044	41.494	6.936	4.164	1.173	4.092	225.044	41.494	6.936	223	35	2	6	14	10
251	370	251	172	33502	133.474	8.332	134.000	2	134	337.502	106.590	5.777	4.016	1.355	3.825	337.512	106.588	5.792	333	100	2	11	11	9
183	282	183	132	37859	206.880	15.154	208.000	3	208	229.224	155.820	4.716	3.308	0.984	3.320	229.225	155.819	4.731	224	152	2	10	9	6
253	356	253	163	1012	4.000	0.000	4.000	4	4	331.040	219.123	4.874	3.722	0.986	3.789	331.040	219.123	4.874	326	214	2	11	11	7
278	464	278	207	97161	349.500	21.081	348.000	5	356	338.910	237.604	5.216	4.105	1.332	4.232	338.918	237.621	5.225	333	233	2	12	12	7
107	190	107	88	250059	2337.000	0.000	2337.000	2337	2337	282.626	19.159	5.598	2.707	0.807	2.688	282.626	19.159	5.598	279	18	3	8	4	8
120	214	120	88	1440	12.000	0.000	12.000	12	12	290.625	20.608	4.833	2.798	0.683	2.724	290.625	20.608	4.833	288	18	3	8	7	5
70	162	70	62	560	8.000	0.000	8.000	8	8	313.429	18.829	5.186	2.434	0.992	2.278	313.429	18.829	5.186	308	18	3	10	5	6
85	152	85	69	935	11.000	0.000	11.000	11	11	255.353	20.082	4.824	2.424	0.621	2.361	255.353	20.082	4.824	252	19	3	8	4	5
31	100	31	31	45709	1474.484	534.983	1910.000	7	1910	265.065	19.645	4.323	2.646	1.045	2.490	265.722	19.631	4.403	261	19	3	10	3	3
44	116	44	42	13811	313.886	978.464	9.000	9	3512	174.159	20.455	4.932	2.159	0.932	2.150	176.622	20.013	7.194	172	20	3	7	3	6
525	740	525	373	9450	18.000	0.000	18.000	18	18	191.749	25.444	5.368	5.815	2.165	5.827	191.749	25.444	5.368	186	19	3	14	18	7
385	616	385	267	5775	15.000	0.000	15.000	15	15	239.449	22.930	5.719	4.725	1.699	4.325	239.449	22.930	5.719	233	19	3	16	11	8
175	300	175	124	2800	16.000	0.000	16.000	16	16	278.954	25.011	4.766	3.255	0.861	3.154	278.954	25.011	4.766	275	21	3	9	9	6
324	528	324	229	6156	19.000	0.000	19.000	19	19	323.052	25.000	5.827	4.430	1.533	4.178	323.052	25.000	5.827	315	18	3	14	12	9
