 	Volume (micron^3)	Surface (micron^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (micron)	SD dist. to surf. (micron)	Median dist. to surf. (micron)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	62.553	139.149	380	245	12165937	32015.623	15898.732	29060.000	12585	65535	334.921	366.363	4.189	2.370	0.705	2.318	334.856	366.278	4.130	327	361	2	17	13	5
2	29.795	78.989	181	122	6357893	35126.480	17906.566	29903.000	12884	65535	130.597	381.475	4.431	1.811	0.413	1.816	130.507	381.378	4.435	126	378	2	11	8	5
3	42.141	92.123	256	161	8418593	32885.129	16433.039	29638.500	12757	65535	60.496	388.410	4.227	1.970	0.376	2.017	60.510	388.415	4.178	57	383	2	8	12	5
4	45.763	100.121	278	182	8925873	32107.457	16269.829	27675.500	12723	65535	165.327	409.036	4.360	2.046	0.488	2.036	165.351	409.210	4.307	162	402	2	8	14	5
5	34.734	90.125	211	133	8118106	38474.438	19245.113	34392.000	12672	65535	236.820	446.166	4.768	1.948	0.428	1.943	236.883	446.176	4.742	232	441	2	11	11	6
6	20.412	52.510	124	88	4445061	35847.266	18104.693	31468.500	12993	65535	725.629	533.315	4.444	1.525	0.247	1.539	725.619	533.244	4.420	723	531	2	7	6	5
7	29.631	75.884	180	132	5229953	29055.295	13896.870	25868.000	12550	65535	494.078	608.333	4.083	1.659	0.362	1.652	494.302	608.211	4.050	490	603	2	9	12	5
8	34.240	82.677	208	135	7179485	34516.754	17239.484	29857.000	12559	65535	458.154	625.091	4.317	1.801	0.277	1.785	458.116	625.139	4.252	454	622	2	11	8	5
9	27.984	72.163	170	111	6233770	36669.234	19830.645	31366.000	12692	65535	968.188	694.359	4.629	1.739	0.352	1.732	968.179	694.355	4.603	964	691	2	9	7	6
10	55.969	121.289	340	217	10841132	31885.682	15464.103	28708.500	12551	65535	74.903	200.809	5.071	2.223	0.571	2.141	75.067	200.730	5.058	70	194	3	11	15	5
11	55.310	120.737	336	228	10512362	31286.791	15500.403	25138.500	12647	65535	54.128	222.622	4.679	2.410	0.806	2.341	54.089	222.455	4.668	50	213	3	10	19	4
12	33.087	81.917	201	138	5357970	26656.566	11034.369	24170.000	12656	57361	118.701	228.189	4.766	1.745	0.327	1.770	118.844	228.052	4.778	113	224	3	12	10	4
13	31.606	83.125	192	133	6063868	31582.646	15693.808	27594.000	12565	65535	13.724	238.120	4.745	1.837	0.473	1.787	13.741	237.901	4.792	10	233	3	8	14	5
14	44.446	114.774	270	194	7153997	26496.285	12178.877	22436.000	12535	63611	131.463	247.378	4.533	2.184	0.748	2.210	131.301	247.239	4.513	123	244	3	17	9	4
15	34.240	76.677	208	137	6016143	28923.764	14138.708	22972.500	12559	65535	123.226	278.418	4.481	1.823	0.345	1.776	123.259	278.530	4.461	120	273	3	7	12	4
16	29.137	76.195	177	127	5267631	29760.627	15023.783	25245.000	12536	65535	260.418	279.068	4.757	1.768	0.429	1.745	260.507	278.943	4.772	257	274	3	9	12	4
17	19.424	64.473	118	91	2906117	24628.109	10590.222	21953.000	12609	59228	96.873	283.458	4.737	1.593	0.428	1.626	96.797	283.332	4.693	93	279	3	9	11	4
18	18.766	57.713	114	94	2391491	20977.992	7087.792	19563.000	12627	43635	72.395	294.658	4.149	1.387	0.338	1.400	72.400	294.628	4.157	68	291	3	10	8	3
19	10.865	39.613	66	65	1271710	19268.334	4696.742	19743.000	12583	29514	6.970	296.939	4.424	1.182	0.427	1.060	7.138	297.092	4.408	3	293	3	9	8	3
20	21.894	66.574	133	111	2903510	21830.902	7818.050	19754.000	12529	48498	207.421	298.872	4.271	1.444	0.330	1.477	207.417	298.751	4.305	203	295	3	10	10	4
21	25.186	73.575	153	119	4366339	28538.164	12777.660	26269.000	12546	65535	47.484	299.000	5.137	1.683	0.483	1.666	47.621	299.154	5.145	43	294	3	10	11	5
22	34.404	80.090	209	139	6535039	31268.129	15576.859	24674.000	12598	65535	142.392	309.780	4.541	1.847	0.366	1.805	142.295	309.698	4.538	137	306	3	13	8	4
23	16.955	56.301	103	90	2344911	22766.127	7749.330	20934.000	12708	41716	297.359	315.146	4.340	1.395	0.437	1.371	297.299	315.002	4.363	294	311	3	8	10	4
24	27.820	70.540	169	121	5068070	29988.580	15545.522	25403.000	12529	65535	238.142	317.314	4.817	1.650	0.337	1.638	238.244	317.262	4.836	232	314	3	12	8	4
25	45.763	96.570	278	170	10128560	36433.668	18384.072	32463.000	12601	65535	402.928	350.482	5.518	2.002	0.349	1.964	402.950	350.293	5.501	398	347	3	11	9	6
26	8.066	37.130	49	49	804424	16416.816	2733.443	15873.000	12628	23071	46.388	351.429	4.122	1.175	0.438	1.192	46.377	351.499	4.104	43	347	3	8	9	3
27	38.684	100.191	235	165	6549626	27870.748	12657.194	24114.000	12544	57290	235.655	359.736	4.583	2.104	0.697	2.036	235.725	359.696	4.577	228	356	3	17	10	4
28	28.149	81.399	171	146	3501268	20475.252	6064.854	19413.000	12535	39113	312.006	362.251	4.216	1.679	0.620	1.598	312.006	362.205	4.220	305	358	3	14	10	3
29	52.841	112.807	321	222	8849866	27569.676	11412.054	25495.000	12542	62141	37.047	366.642	4.165	2.028	0.494	2.045	36.940	366.749	4.147	31	362	3	14	12	4
30	17.449	55.853	106	88	2461211	23218.973	7977.976	23222.500	12535	40580	287.123	366.642	4.575	1.385	0.336	1.411	287.084	366.652	4.535	283	364	3	10	6	4
31	22.388	61.334	136	104	3289701	24188.979	9055.414	22290.000	12548	48163	83.706	372.765	4.294	1.508	0.302	1.511	83.649	372.795	4.280	79	370	3	10	7	4
32	40.166	88.847	244	161	7432601	30461.480	15432.945	25211.000	12541	65535	74.697	377.697	4.402	1.938	0.410	1.897	74.646	377.656	4.346	69	374	3	13	8	4
33	16.955	50.716	103	77	2491884	24193.049	9462.791	22473.000	12617	45637	294.282	381.136	4.466	1.369	0.274	1.433	294.283	381.266	4.460	291	378	3	7	7	4
34	15.145	46.544	92	76	1923127	20903.555	6984.661	18849.000	12566	39285	190.217	383.652	4.120	1.280	0.215	1.275	190.201	383.667	4.135	187	380	3	8	7	3
35	44.775	106.706	272	182	8813875	32403.953	16123.212	27243.500	12556	65535	476.610	387.879	4.309	2.110	0.633	2.047	476.676	387.791	4.275	472	382	3	11	15	4
36	16.626	59.129	101	86	2319958	22969.881	8426.814	22188.000	12556	48833	334.921	388.257	4.426	1.587	0.589	1.632	334.800	388.168	4.421	330	385	3	12	8	4
37	22.552	61.886	137	104	3452313	25199.365	10253.705	22711.000	12600	52426	81.255	398.723	4.650	1.525	0.347	1.506	81.237	398.760	4.644	77	395	3	10	7	4
38	29.301	82.570	178	166	3659733	20560.297	6734.341	19597.500	12540	41365	366.640	422.624	4.433	1.711	0.661	1.648	366.835	423.097	4.417	361	417	3	11	13	4
39	14.321	47.544	87	73	2101879	24159.529	7590.267	24012.000	12802	41356	542.770	429.736	4.276	1.237	0.277	1.265	542.763	429.828	4.305	540	427	3	8	6	4
40	44.610	93.398	271	168	9512752	35102.406	17698.605	29195.000	12675	65535	9.554	431.911	5.506	1.963	0.343	1.951	9.575	431.754	5.486	4	428	3	13	9	6
41	52.018	119.359	316	215	8216692	26002.189	10251.822	23138.000	12531	58415	396.047	445.633	4.937	2.163	0.576	2.186	395.933	445.947	4.994	392	438	3	10	15	5
42	23.375	65.955	142	103	3953099	27838.725	13358.424	23206.500	12581	60696	166.965	442.986	4.479	1.594	0.322	1.574	166.998	442.896	4.433	164	438	3	7	12	4
43	15.638	50.094	95	94	1796963	18915.400	5331.876	17551.000	12879	37734	546.779	442.168	4.495	1.248	0.377	1.287	546.825	441.961	4.470	543	439	3	9	7	3
44	29.137	80.468	177	146	3899713	22032.277	8246.491	19400.000	12542	57952	153.746	473.712	4.407	1.694	0.417	1.649	153.637	473.569	4.392	150	468	3	10	12	4
45	11.688	39.958	71	68	1389303	19567.648	5678.202	18237.000	12581	34376	663.986	488.042	4.352	1.098	0.290	1.109	663.957	488.154	4.306	661	485	3	7	7	3
46	35.063	92.498	213	195	4528519	21260.652	6467.395	19943.000	12575	40146	673.502	498.554	4.394	1.744	0.587	1.813	673.658	498.500	4.378	667	494	3	12	12	4
47	39.837	113.118	242	193	5462286	22571.430	8279.357	20690.000	12607	53344	389.252	501.141	4.174	2.115	0.852	2.082	389.486	501.054	4.193	380	497	3	19	10	4
48	43.129	97.879	262	185	7608693	29040.812	12447.100	25943.500	12530	65535	774.122	501.588	4.824	1.848	0.370	1.901	774.021	501.522	4.831	769	497	3	11	11	4
49	49.713	104.016	302	199	8033377	26600.586	11420.590	25186.500	12547	60132	570.669	511.414	4.450	1.983	0.339	1.972	570.597	511.393	4.412	567	506	3	10	12	4
50	36.051	83.537	219	157	6265260	28608.492	11741.021	26925.000	12570	60924	968.763	511.753	4.808	1.754	0.351	1.772	968.709	511.792	4.812	964	507	3	11	10	4
51	37.861	92.261	230	164	6187569	26902.475	11356.339	24398.500	12578	55633	333.274	519.417	4.309	1.909	0.519	1.890	333.271	519.424	4.287	330	514	3	9	13	4
52	32.923	75.265	200	125	7442718	37213.590	19112.025	31510.500	12640	65535	509.260	518.800	5.005	1.813	0.299	1.850	509.174	518.715	4.963	505	516	3	10	7	5
53	22.717	62.231	138	102	3442566	24946.131	9355.463	22868.500	12551	49870	452.855	527.014	4.297	1.488	0.250	1.497	452.942	526.986	4.289	449	524	3	9	7	4
54	21.235	68.472	129	105	3056670	23695.117	9453.306	21262.000	12592	50832	469.868	536.814	4.116	1.774	0.610	1.767	469.925	536.952	4.133	468	530	3	6	14	3
55	14.157	54.819	86	79	1770485	20587.035	6770.386	18364.500	12619	44430	860.395	534.105	4.570	1.473	0.498	1.478	860.372	534.377	4.522	858	529	3	6	11	4
56	14.980	45.476	91	68	2398906	26361.604	11930.597	20931.000	12620	53258	489.780	543.923	4.341	1.357	0.260	1.376	489.837	543.952	4.328	486	542	3	8	5	4
57	26.997	64.988	164	122	4203958	25633.891	10535.044	23405.000	12682	56937	244.634	547.329	4.104	1.574	0.338	1.558	244.707	547.371	4.113	241	543	3	8	10	4
58	28.149	79.056	171	130	4137251	24194.451	9419.205	20877.000	12718	49481	330.497	552.947	4.789	1.722	0.453	1.675	330.429	552.960	4.732	325	550	3	13	8	4
59	26.832	66.541	163	114	5240594	32150.883	16294.123	29036.000	12590	65535	513.859	554.663	4.706	1.652	0.297	1.656	513.782	554.671	4.691	511	549	3	7	11	4
60	23.869	65.540	145	109	3552602	24500.703	9747.300	21801.000	12578	49849	872.338	555.717	4.641	1.548	0.311	1.578	872.310	555.686	4.606	868	552	3	11	8	4
61	31.277	85.297	190	138	5176623	27245.385	12282.419	22882.000	12744	58397	572.742	556.247	4.516	1.929	0.595	1.874	572.763	556.211	4.476	565	554	3	15	6	4
62	28.478	71.196	173	117	5835138	33729.121	17310.652	28261.000	12833	65535	646.422	558.335	4.636	1.709	0.317	1.693	646.430	558.327	4.677	641	555	3	11	8	4
63	26.174	71.196	159	113	4411332	27744.227	12986.743	23720.000	12571	64193	479.629	560.799	4.748	1.633	0.320	1.627	479.743	560.833	4.745	476	556	3	9	10	4
64	18.766	58.369	114	96	2599478	22802.439	7360.966	22706.000	12614	38330	768.833	560.377	4.605	1.375	0.328	1.396	768.761	560.324	4.555	765	557	3	9	7	4
65	29.631	83.433	180	162	4084869	22693.717	6823.205	21683.500	12540	46781	594.189	563.811	4.606	1.899	0.762	1.904	594.339	563.610	4.589	589	559	3	12	13	4
66	26.832	67.471	163	115	4795300	29419.018	13616.027	26982.000	12535	65535	667.012	566.264	4.828	1.597	0.292	1.615	666.985	566.412	4.860	663	562	3	10	9	4
67	27.820	72.367	169	128	4238746	25081.338	11643.498	20713.000	12601	62430	973.846	569.680	4.479	1.688	0.405	1.651	973.769	570.020	4.468	971	563	3	8	13	4
68	53.006	155.043	322	240	8026705	24927.656	10652.078	21573.500	12571	64008	491.674	585.522	4.525	2.625	0.959	2.636	491.707	585.298	4.440	483	579	3	19	15	5
69	15.474	46.062	94	75	2514394	26748.873	10760.044	25204.000	12714	59510	767.521	580.170	4.936	1.307	0.232	1.291	767.464	580.206	4.927	764	577	3	8	7	4
70	41.318	89.088	251	160	7561725	30126.395	14469.676	23796.000	12555	65535	866.016	585.191	4.502	1.879	0.253	1.853	866.047	585.219	4.460	861	581	3	12	10	4
71	22.552	61.060	137	101	4153304	30316.088	14330.288	26857.000	12721	65535	380.102	587.139	4.701	1.582	0.355	1.590	380.073	587.019	4.737	377	583	3	7	10	4
72	23.211	63.094	141	97	4874631	34571.852	18623.666	28249.000	12578	65535	889.418	586.305	5.340	1.590	0.275	1.602	889.334	586.277	5.288	886	582	3	8	8	5
73	29.795	87.402	181	133	6277666	34683.238	18321.967	28673.000	12682	65535	415.215	598.017	4.702	1.922	0.607	1.912	415.655	598.388	4.692	410	592	3	11	11	5
74	34.404	88.365	209	144	6125587	29309.029	14638.772	24576.000	12554	65535	960.354	597.392	4.670	1.864	0.474	1.858	960.318	597.449	4.668	955	593	3	12	10	4
75	21.400	58.336	130	88	3787169	29132.068	14077.882	23620.000	12649	65535	786.869	600.731	4.592	1.553	0.250	1.591	786.890	600.772	4.571	783	597	3	8	8	4
76	22.058	59.025	134	95	3562269	26584.098	11076.616	24146.000	12753	57172	813.769	601.119	4.784	1.522	0.265	1.530	813.767	601.189	4.776	811	597	3	7	9	4
77	27.326	69.265	166	117	5351377	32237.211	15921.782	28378.500	13060	65535	898.873	604.253	5.277	1.632	0.266	1.650	898.950	604.437	5.245	896	600	3	8	10	5
78	31.277	80.676	190	137	4777986	25147.295	10991.004	21895.000	12546	56650	681.184	615.574	4.221	1.694	0.332	1.677	681.046	615.550	4.230	676	611	3	12	9	4
79	66.998	134.939	407	276	10398022	25547.965	10135.958	24141.000	12536	57364	587.855	618.735	4.300	2.183	0.492	2.226	587.851	618.623	4.306	582	612	3	13	14	4
80	24.692	61.404	150	104	5374534	35830.227	17837.434	30253.500	12618	65535	502.453	616.067	4.427	1.615	0.259	1.619	502.469	616.108	4.374	498	613	3	10	7	4
81	48.726	124.187	296	203	8193102	27679.398	12630.806	23952.000	12543	62896	782.216	626.909	4.524	2.358	0.786	2.159	782.075	626.968	4.477	773	622	3	19	10	4
82	28.807	72.367	175	129	4893443	27962.531	13123.839	24232.000	12547	65535	740.137	624.229	4.920	1.628	0.325	1.608	739.950	624.312	4.936	736	620	3	10	10	5
83	27.491	76.988	167	119	4447650	26632.635	12115.494	22356.000	12531	59362	629.497	627.778	4.521	1.704	0.384	1.659	629.465	627.722	4.486	626	623	3	9	11	4
84	10.371	54.852	63	63	1020595	16199.921	3447.662	15595.000	12637	30971	399.667	630.063	3.810	1.546	0.632	1.507	399.779	629.950	3.832	394	625	3	10	13	2
85	36.051	88.054	219	149	6524434	29791.936	13238.602	28306.000	12592	65535	815.877	644.712	5.164	1.794	0.371	1.818	815.957	644.802	5.132	810	640	3	12	10	5
86	25.515	64.851	155	114	4080293	26324.471	10497.475	23550.000	12532	54679	461.045	650.336	4.155	1.562	0.290	1.558	461.019	650.292	4.130	458	645	3	7	11	4
87	44.775	109.638	272	177	8023268	29497.309	14457.702	23183.500	12862	65535	572.360	653.147	4.474	2.170	0.632	2.142	572.347	653.163	4.441	566	647	3	14	13	4
88	20.577	59.955	125	94	3008122	24064.977	10350.661	20280.000	12594	58570	964.000	653.760	4.264	1.464	0.273	1.467	964.012	653.772	4.258	960	650	3	9	9	4
89	16.132	47.648	98	75	2519573	25709.928	10833.072	23513.500	12698	55902	789.316	659.969	4.245	1.351	0.230	1.311	789.328	660.020	4.246	786	657	3	7	7	4
90	18.108	52.062	110	78	3518282	31984.381	16188.370	27232.500	12638	65535	954.700	660.164	4.573	1.459	0.235	1.500	954.732	660.170	4.556	952	657	3	6	8	4
91	33.746	76.399	205	152	5200222	25366.938	10003.868	22353.000	12641	56011	524.332	666.561	4.029	1.665	0.345	1.725	524.225	666.735	4.047	519	662	3	12	10	4
92	33.417	83.021	203	139	5897164	29050.068	14405.549	25783.000	12542	65535	749.020	672.640	4.429	1.857	0.440	1.810	749.138	672.917	4.374	746	666	3	7	13	4
93	18.601	50.094	113	90	2432029	21522.381	7853.727	19481.000	12555	47274	801.504	669.186	4.106	1.369	0.243	1.364	801.500	669.298	4.105	797	666	3	9	7	3
94	23.869	66.678	145	121	3305263	22794.918	7300.290	21794.000	12581	41822	469.131	670.897	4.786	1.579	0.478	1.502	468.860	670.957	4.722	464	667	3	12	8	4
95	24.363	71.778	148	144	2813048	19007.082	4725.795	17789.500	12535	34767	842.723	681.020	4.399	1.537	0.514	1.534	842.880	681.061	4.376	838	676	3	11	13	3
96	38.190	91.053	232	173	5766731	24856.600	9994.014	21875.000	12548	56730	611.759	686.427	4.125	1.815	0.476	1.821	611.719	686.361	4.149	606	682	3	13	10	4
97	15.474	48.923	94	78	2059085	21905.160	6917.889	20402.500	12864	39436	950.862	686.202	4.160	1.308	0.311	1.304	950.795	686.191	4.187	947	684	3	8	7	3
98	30.454	81.087	185	143	3733644	20181.859	6529.295	17848.000	12556	38129	811.200	688.438	4.027	1.682	0.439	1.623	811.159	688.416	4.031	805	685	3	14	9	3
99	22.881	59.989	139	105	2983442	21463.611	7430.064	18638.000	12690	40726	943.906	700.417	4.014	1.476	0.292	1.449	943.815	700.409	4.029	940	697	3	10	8	3
100	15.309	45.888	93	92	1960166	21077.055	4837.755	21067.000	12570	33261	903.269	696.462	4.484	1.292	0.453	1.251	903.291	696.509	4.479	899	693	3	8	9	3
101	39.178	95.674	238	160	6703094	28164.260	13316.262	23453.000	12546	65535	878.378	703.588	5.067	1.936	0.454	2.002	878.387	703.451	5.064	873	698	3	11	13	5
102	40.495	101.329	246	167	7799691	31706.061	15429.890	29500.000	12533	65535	709.016	707.000	4.935	2.037	0.619	1.997	708.756	706.984	4.945	702	704	3	16	7	5
103	22.552	63.576	137	99	3603135	26300.256	10551.783	24133.000	12536	52506	907.153	711.394	4.248	1.507	0.279	1.507	907.179	711.419	4.243	903	708	3	9	8	4
104	27.491	67.093	167	117	5318910	31849.760	15614.194	26662.000	12553	65535	899.090	721.946	4.401	1.662	0.267	1.633	899.037	721.945	4.367	895	717	3	9	9	4
105	10.700	40.166	65	65	1246564	19177.908	3990.766	19311.000	12704	28701	57.015	186.323	4.508	1.212	0.449	1.192	56.982	186.329	4.519	55	181	4	6	10	2
106	75.723	188.141	460	326	12026795	26145.207	11900.024	22318.000	12589	65535	232.072	261.543	8.115	3.272	1.266	3.236	232.045	260.977	7.903	225	250	4	14	22	8
107	10.700	36.960	65	55	1434527	22069.646	7375.958	19934.000	13051	43322	187.800	284.985	4.769	1.135	0.232	1.179	187.672	284.815	4.738	185	283	4	7	6	3
