 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	3408	2138	3408	1273	57936	17	0	17	17	17	109.509	221.136	8.055	10.413	3.507	10.302	109.509	221.136	8.055	95	209	3	37	25	11
2	1354	960	1354	560	89364	66	0	66	66	66	143.660	309.621	8.720	6.592	1.292	6.807	143.660	309.621	8.720	135	303	3	17	15	12
3	1658	1076	1658	646	9948	6	0	6	6	6	568.552	464.403	7.379	7.195	1.678	7.412	568.552	464.403	7.379	561	452	3	17	22	9
4	3496	1998	3496	1136	332120	95	0	95	95	95	336.866	521.318	9.347	9.710	2.519	9.568	336.869	521.319	9.347	325	510	3	26	29	13
5	1498	1126	1498	657	13482	9	0	9	9	9	612.718	575.374	6.715	7.252	2.171	7.490	612.718	575.374	6.715	602	567	3	21	23	9
6	1427	1104	1427	642	146981	103	0	103	103	103	600.366	583.327	8.619	7.209	2.131	7.375	600.369	583.328	8.619	591	575	3	23	21	11
7	4344	2516	4344	1467	204168	47	0	47	47	47	607.863	602.965	8.485	10.715	2.973	10.741	607.869	602.966	8.485	593	589	3	29	31	12
8	2850	1744	2850	1109	322050	113	0	113	113	113	87.490	192.698	10.035	9.407	3.059	9.013	87.488	192.697	10.035	77	173	4	18	34	12
9	2212	1494	2212	909	39816	18	0	18	18	18	102.260	239.970	8.152	8.505	2.471	8.699	102.260	239.970	8.152	92	229	4	21	26	9
10	2895	1754	2895	1092	156330	54	0	54	54	54	125.359	239.935	8.493	9.182	2.489	9.499	125.359	239.935	8.493	114	229	4	22	23	10
11	1837	1232	1837	755	97361	53	0	53	53	53	73.393	232.754	8.934	7.665	2.079	7.872	73.393	232.754	8.934	62	224	4	22	19	9
12	1681	1188	1681	721	97498	58	0	58	58	58	190.573	257.631	8.729	7.436	1.911	7.537	190.573	257.631	8.729	178	249	4	24	18	11
13	2597	1824	2597	1080	153223	59	0	59	59	59	92.578	268.150	9.756	9.017	2.586	9.275	92.578	268.151	9.756	81	256	4	26	25	11
14	1467	1230	1467	708	180441	123	0	123	123	123	122.440	283.169	10.284	7.350	2.190	7.687	122.441	283.169	10.284	112	274	4	21	21	10
15	1934	1616	1934	947	117974	61	0	61	61	61	71.769	272.161	9.140	8.710	2.985	8.803	71.769	272.160	9.140	56	258	4	27	21	11
