 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	1867	1358	1867	756	160562	86	0	86	86	86	602.835	885.032	6.014	7.822	2.153	8.153	602.841	885.032	6.014	593	875	1	22	20	10
2	1982	1420	1982	939	41622	21	0	21	21	21	624.627	396.057	6.070	9.153	3.427	9.067	624.621	396.057	6.070	617	382	2	18	31	9
3	2927	1872	2927	1223	371729	127	0	127	127	127	623.311	454.372	6.654	10.108	3.445	10.143	623.312	454.372	6.654	611	440	2	29	32	10
4	2451	1870	2451	1137	80883	33	0	33	33	33	644.605	469.552	6.460	10.148	3.963	10.144	644.596	469.553	6.460	630	457	2	35	26	9
5	2417	1500	2417	945	137769	57	0	57	57	57	679.041	710.917	6.194	8.567	2.356	8.984	679.037	710.919	6.194	667	701	2	24	22	9
6	1859	1196	1859	741	111540	60	0	60	60	60	671.198	732.063	5.968	7.628	2.028	8.047	671.201	732.063	5.968	661	723	2	21	19	9
7	3766	2624	3766	1559	229726	61	0	61	61	61	579.835	737.875	6.032	11.370	4.162	11.268	579.830	737.875	6.032	562	718	2	35	40	9
8	845	796	845	425	3380	4	0	4	4	4	598.445	734.646	5.559	6.096	1.966	6.060	598.445	734.646	5.559	593	724	2	13	20	8
9	1226	920	1226	560	79690	65	0	65	65	65	565.682	751.341	5.788	6.533	1.623	6.887	565.678	751.340	5.788	558	744	2	18	17	8
10	1527	1206	1527	726	97728	64	0	64	64	64	550.922	742.871	5.580	7.531	2.436	7.645	550.922	742.871	5.580	543	729	2	18	28	8
11	2853	1850	2853	1113	196857	69	0	69	69	69	557.913	771.122	5.816	9.402	2.809	9.547	557.910	771.121	5.816	547	757	2	24	29	9
12	1785	1412	1785	831	119595	67	0	67	67	67	579.050	766.388	5.871	8.354	2.977	8.298	579.055	766.388	5.871	570	755	2	18	30	9
13	2232	1420	2232	868	158472	71	0	71	71	71	526.566	780.319	5.657	8.296	2.228	8.420	526.570	780.318	5.657	517	767	2	18	26	9
14	2371	1492	2371	936	170712	72	0	72	72	72	542.917	783.228	5.940	8.713	2.648	8.449	542.917	783.228	5.940	535	767	2	19	31	9
15	1463	1018	1463	640	117040	80	0	80	80	80	551.857	852.834	6.440	7.036	1.914	7.382	551.857	852.834	6.440	544	844	2	19	18	9
16	1616	1082	1616	662	127664	79	0	79	79	79	534.272	853.089	6.054	7.228	1.841	7.654	534.276	853.090	6.054	525	844	2	18	19	9
17	2469	1650	2469	954	224679	91	0	91	91	91	593.748	905.720	6.010	8.747	2.586	9.085	593.751	905.722	6.010	577	895	2	28	27	9
18	1411	1152	1411	663	228582	162	0	162	162	162	625.710	910.266	6.253	8.215	3.298	7.624	625.707	910.266	6.253	620	896	2	13	31	9
19	3389	2302	3389	1473	315177	93	0	93	93	93	639.647	923.280	5.831	11.207	4.211	10.956	639.645	923.278	5.831	630	906	2	23	40	9
20	2135	1974	2135	1097	202825	95	0	95	95	95	549.096	938.322	5.905	9.948	4.044	9.469	549.098	938.320	5.905	529	923	2	41	30	8
