 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	4308	3826	4308	2064	6500772	1509	0	1509	1509	1509	958.618	46.643	15.816	11.747	4.119	11.532	958.610	46.643	15.816	950	20	1	16	43	29
2	5262	4164	5262	2306	8456034	1607	0	1607	1607	1607	972.277	60.621	14.901	11.129	3.075	11.102	972.277	60.621	14.901	953	47	1	33	22	29
3	8428	6400	8428	3420	11782344	1398	0	1398	1398	1398	963.972	77.490	15.366	12.436	2.756	12.386	963.973	77.491	15.366	946	63	1	30	29	29
4	3056	4520	3056	2077	1457712	477	0	477	477	477	764.594	84.919	12.141	9.490	3.142	9.529	764.595	84.919	12.141	753	73	1	26	26	26
5	1500	1820	1500	875	1650000	1100	0	1100	1100	1100	852.010	83.265	12.687	8.051	3.071	7.564	852.010	83.265	12.687	842	70	1	17	25	25
6	4643	3926	4643	2053	5822322	1254	0	1254	1254	1254	917.533	72.868	13.648	11.022	3.306	10.517	917.527	72.868	13.648	908	61	1	21	32	27
7	3093	3866	3093	1815	2356866	762	0	762	762	762	820.071	91.350	11.679	10.014	3.315	10.072	820.068	91.350	11.679	804	73	1	27	34	25
8	224	454	224	178	134400	600	0	600	600	600	751.790	93.719	9.330	4.271	1.940	3.879	751.790	93.719	9.330	746	91	1	11	9	15
9	4395	3840	4395	2017	5528910	1258	0	1258	1258	1258	950.369	91.072	13.928	10.657	2.977	10.542	950.370	91.073	13.928	943	74	1	16	36	29
10	1136	1652	1136	750	543008	478	0	478	478	478	763.612	99.269	10.285	6.906	2.268	6.710	763.611	99.269	10.285	753	94	1	23	12	24
11	487	610	487	307	292687	601	0	601	601	601	776.349	107.708	8.967	4.677	1.201	4.528	776.349	107.708	8.967	773	103	1	8	12	16
12	4583	3564	4583	2037	6429949	1403	0	1403	1403	1403	978.994	114.469	15.161	10.470	2.425	10.340	978.993	114.468	15.161	965	108	1	25	15	29
13	2026	2384	2026	1183	2840452	1402	0	1402	1402	1402	925.099	105.993	15.998	8.472	2.901	8.397	925.099	105.993	15.998	915	97	1	22	21	27
14	2716	3206	2716	1479	2094036	771	0	771	771	771	766.665	114.357	10.987	9.499	3.239	9.079	766.668	114.357	10.987	750	103	1	34	23	26
15	1352	1988	1352	937	813904	602	0	602	602	602	709.486	120.243	10.150	7.608	2.858	7.154	709.486	120.242	10.150	703	106	1	16	29	22
16	1968	3130	1968	1388	2178576	1107	0	1107	1107	1107	852.335	117.690	11.840	9.143	3.514	8.796	852.336	117.689	11.840	838	106	1	35	25	23
17	2825	3050	2825	1536	2180900	772	0	772	772	772	934.465	118.473	12.108	8.902	2.778	8.857	934.448	118.473	12.108	924	104	1	22	29	24
