 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	2191	1492	2191	996	39438	18	0	18	18	18	492.507	283.848	5.881	9.437	3.541	9.494	492.507	283.848	5.881	480	272	2	25	34	8
2	1211	894	1211	597	35119	29	0	29	29	29	505.546	311.557	5.761	7.034	2.383	6.660	505.545	311.557	5.761	493	306	2	26	11	8
3	1960	1406	1960	959	54880	28	0	28	28	28	546.589	313.781	5.702	9.666	4.307	8.714	546.589	313.781	5.702	525	308	2	40	14	8
4	2054	1320	2054	926	65728	32	0	32	32	32	504.326	324.501	5.652	8.598	2.881	8.396	504.326	324.501	5.652	492	318	2	26	17	8
5	2672	1710	2672	1203	93520	35	0	35	35	35	469.768	327.055	5.941	10.135	3.861	9.853	469.775	327.055	5.941	455	311	2	36	25	8
6	2748	1650	2748	1149	109920	40	0	40	40	40	570.596	335.366	5.815	9.506	3.062	9.445	570.596	335.366	5.815	561	320	2	22	31	8
7	1061	820	1061	482	3183	3	0	3	3	3	412.732	377.201	5.567	6.606	2.038	6.342	412.732	377.201	5.567	404	371	2	22	13	8
8	1205	922	1205	610	81940	68	0	68	68	68	417.654	386.563	5.818	7.288	2.603	6.948	417.654	386.563	5.818	405	380	2	27	12	8
9	1484	1058	1484	748	143948	97	0	97	97	97	465.402	455.544	5.530	8.058	3.036	7.785	465.399	455.544	5.530	460	442	2	12	29	7
10	4578	3082	4578	2160	36624	8	0	8	8	8	471.420	494.505	5.503	13.455	5.451	12.966	471.420	494.505	5.503	453	469	2	36	52	7
11	2574	1854	2574	1213	28314	11	0	11	11	11	509.762	255.159	6.007	10.723	4.365	10.511	509.762	255.159	6.007	493	240	3	32	32	7
12	1841	1390	1841	887	27615	15	0	15	15	15	481.939	269.932	5.901	8.613	3.145	8.538	481.939	269.932	5.901	467	255	3	30	24	7
13	925	714	925	454	12025	13	0	13	13	13	498.415	263.626	5.971	5.950	1.480	6.021	498.415	263.626	5.971	493	255	3	14	17	7
14	2322	1782	2322	1126	32508	14	0	14	14	14	534.817	269.966	6.031	10.245	4.394	9.881	534.817	269.966	6.031	517	256	3	40	24	7
15	409	394	409	250	4908	12	0	12	12	12	488.601	261.934	5.866	4.487	1.257	4.413	488.601	261.934	5.866	486	254	3	6	14	7
16	316	420	316	204	5372	17	0	17	17	17	563.231	280.209	5.769	4.451	1.537	4.311	563.231	280.209	5.769	556	275	3	15	10	6
17	1415	1054	1415	720	22640	16	0	16	16	16	513.908	280.532	6.423	7.606	2.574	7.718	513.908	280.532	6.423	506	270	3	23	19	7
18	2508	1738	2508	1123	52668	21	0	21	21	21	473.594	294.511	5.938	9.517	3.337	9.478	473.587	294.511	5.938	460	278	3	27	31	7
19	1967	1248	1967	880	45241	23	0	23	23	23	501.096	297.144	5.695	8.204	2.484	8.411	501.100	297.144	5.695	490	288	3	22	20	7
20	975	816	975	509	21450	22	0	22	22	22	539.961	292.161	6.175	6.644	2.291	6.337	539.961	292.161	6.175	533	283	3	16	19	7
21	2625	1782	2625	1187	52500	20	0	20	20	20	523.490	294.806	6.144	10.642	4.804	9.931	523.490	294.806	6.144	511	279	3	36	32	7
22	3166	2156	3166	1508	75984	24	0	24	24	24	555.167	298.025	5.904	11.583	4.979	11.051	555.167	298.025	5.904	529	283	3	45	25	7
23	766	706	766	423	14554	19	0	19	19	19	582.206	294.072	6.222	5.953	1.943	5.685	582.206	294.072	6.222	574	286	3	19	14	7
24	2117	1390	2117	899	57159	27	0	27	27	27	457.922	308.832	5.737	8.332	2.533	8.727	457.927	308.832	5.737	447	297	3	26	25	7
25	1350	1052	1350	668	35100	26	0	26	26	26	575.001	308.359	6.278	7.533	2.659	7.493	575.001	308.359	6.278	566	298	3	24	21	7
26	1860	1248	1860	807	46500	25	0	25	25	25	599.388	308.404	6.069	7.939	2.307	8.125	599.381	308.404	6.069	590	296	3	21	22	7
27	2491	1688	2491	1130	84694	34	0	34	34	34	586.676	323.299	5.819	9.589	3.419	9.258	586.667	323.299	5.819	573	305	3	28	35	7
28	1485	1188	1485	747	53460	36	0	36	36	36	614.776	319.901	5.809	7.862	2.847	7.441	614.776	319.901	5.809	602	306	3	20	28	7
29	2135	1514	2135	1011	66185	31	0	31	31	31	525.899	324.901	6.118	9.236	3.271	9.150	525.905	324.901	6.118	518	310	3	20	30	7
30	1121	922	1121	583	33630	30	0	30	30	30	480.712	315.899	5.774	6.832	2.124	6.908	480.712	315.899	5.774	473	307	3	19	16	7
31	1323	1076	1323	670	51597	39	0	39	39	39	627.692	329.865	5.642	8.181	3.246	7.841	627.697	329.865	5.642	621	314	3	21	27	7
32	960	778	960	455	31680	33	0	33	33	33	636.865	325.206	5.904	6.306	1.920	6.176	636.862	325.206	5.904	630	316	3	18	16	7
33	2811	1764	2811	1271	104007	37	0	37	37	37	548.867	330.936	5.863	9.996	3.491	10.139	548.859	330.936	5.863	532	318	3	35	24	7
34	724	598	724	392	27512	38	0	38	38	38	599.964	328.195	6.293	5.496	1.486	5.290	599.964	328.195	6.293	595	321	3	13	16	7
35	3315	2020	3315	1417	145860	44	0	44	44	44	494.688	341.496	5.482	10.693	3.873	10.606	494.691	341.496	5.482	480	330	3	37	29	7
36	3457	2302	3457	1555	145194	42	0	42	42	42	614.113	344.612	6.116	11.366	4.233	11.260	614.100	344.612	6.116	597	326	3	35	39	7
37	930	848	930	501	38130	41	0	41	41	41	446.074	335.547	5.994	6.227	1.818	6.505	446.074	335.547	5.994	437	327	3	17	17	7
38	1419	1034	1419	715	61017	43	0	43	43	43	466.971	340.971	5.946	7.972	2.947	7.712	466.975	340.971	5.946	452	336	3	28	13	7
