 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	4780	2496	4780	1482	310700	65	0	65	65	65	475.606	687.019	9.339	11.201	3.304	11.180	475.603	687.018	9.339	461	674	4	32	30	11
2	5761	3198	5761	2046	23044	4	0	4	4	4	320.601	272.408	9.530	12.874	4.498	12.998	320.601	272.408	9.530	300	253	5	44	39	10
3	917	782	917	467	100870	110	0	110	110	110	332.745	281.637	9.498	6.094	1.726	5.793	332.745	281.637	9.498	327	276	5	14	18	10
4	2648	1868	2648	1149	13240	5	0	5	5	5	292.380	295.250	8.746	9.717	3.348	9.655	292.380	295.250	8.746	284	281	5	25	31	9
5	4729	3274	4729	1938	529648	112	0	112	112	112	349.987	294.857	9.538	12.853	4.672	13.156	349.987	294.857	9.538	332	272	5	40	43	10
6	3530	2124	3530	1333	21180	6	0	6	6	6	315.470	318.771	9.418	10.522	3.662	10.255	315.470	318.771	9.418	303	308	5	32	27	10
7	2037	1522	2037	889	14259	7	0	7	7	7	269.151	320.215	8.924	8.756	2.988	8.604	269.151	320.215	8.924	253	308	5	29	23	9
8	2121	1548	2121	915	16968	8	0	8	8	8	335.396	329.302	9.104	8.471	2.592	8.723	335.396	329.302	9.104	325	320	5	27	22	9
9	2124	1450	2124	904	19116	9	0	9	9	9	292.743	327.433	9.265	8.482	2.670	8.693	292.743	327.433	9.265	279	316	5	23	23	9
10	3708	2274	3708	1402	426420	115	0	115	115	115	312.495	341.555	9.410	10.737	3.542	10.848	312.498	341.555	9.410	295	329	5	33	32	10
11	1220	1166	1220	669	12200	10	0	10	10	10	280.659	345.525	8.747	7.502	2.587	7.639	280.659	345.525	8.747	269	337	5	24	21	8
