 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	6532	3126	6532	2201	124108	19	0	19	19	19	18.434	463.898	6.818	13.665	4.758	13.390	18.434	463.898	6.818	2	444	1	35	37	11
2	6193	3376	6193	2379	959915	155	0	155	155	155	715.982	571.775	6.698	13.836	5.080	13.607	715.982	571.777	6.698	694	547	2	48	39	10
3	1948	1266	1948	783	52596	27	0	27	27	27	27.098	260.202	6.706	7.818	2.038	8.304	27.098	260.202	6.706	17	250	3	21	20	8
4	1804	1504	1804	889	3608	2	0	2	2	2	43.212	272.029	6.294	8.274	2.712	8.585	43.212	272.029	6.294	33	262	3	24	24	8
5	1361	942	1361	590	4083	3	0	3	3	3	11.896	282.008	6.481	6.777	1.702	7.127	11.896	282.008	6.481	4	274	3	18	17	8
6	1837	1300	1837	746	7348	4	0	4	4	4	74.900	299.931	6.275	7.769	2.226	8.112	74.900	299.931	6.275	65	290	3	22	24	8
7	811	720	811	411	4055	5	0	5	5	5	141.742	309.503	6.254	5.790	1.675	5.913	141.742	309.503	6.254	133	302	3	16	17	7
8	1924	1276	1924	799	386724	201	0	201	201	201	106.578	318.758	7.292	7.941	2.216	8.243	106.577	318.758	7.292	98	309	3	20	22	9
9	1566	1194	1566	738	45414	29	0	29	29	29	127.623	315.334	6.845	7.608	2.344	7.615	127.623	315.334	6.845	118	306	3	23	18	9
10	660	736	660	395	4620	7	0	7	7	7	77.964	319.624	6.286	5.844	2.143	5.758	77.964	319.624	6.286	70	310	3	19	18	7
11	2896	2034	2896	1261	89776	31	0	31	31	31	150.174	327.473	6.776	10.130	3.512	10.269	150.174	327.474	6.776	138	313	3	30	29	8
12	1061	956	1061	543	8488	8	0	8	8	8	32.032	319.803	6.317	6.490	1.917	6.805	32.032	319.803	6.317	23	311	3	19	18	7
13	1924	1444	1924	858	61568	32	0	32	32	32	14.220	329.677	6.945	8.274	2.599	8.421	14.220	329.677	6.945	4	314	3	23	26	8
14	2346	1516	2346	943	23460	10	0	10	10	10	200.847	337.616	6.472	8.624	2.505	8.997	200.847	337.616	6.472	189	325	3	24	25	8
15	1385	1068	1385	657	47090	34	0	34	34	34	69.293	345.568	7.009	7.062	2.063	7.500	69.293	345.568	7.009	59	336	3	19	20	8
16	968	800	968	493	33880	35	0	35	35	35	87.411	349.529	7.319	6.376	2.066	6.229	87.411	349.529	7.319	79	345	3	20	12	8
17	1357	1078	1357	658	48852	36	0	36	36	36	219.554	343.973	6.916	7.152	2.175	7.412	219.554	343.973	6.916	211	333	3	19	21	8
18	1957	1490	1957	955	395314	202	0	202	202	202	109.201	339.443	7.596	8.755	2.998	8.670	109.200	339.443	7.596	99	326	3	19	28	9
19	2128	1566	2128	1028	23408	11	0	11	11	11	237.429	354.681	6.411	9.326	3.478	9.124	237.429	354.681	6.411	224	346	3	31	19	8
20	1608	1358	1608	762	67536	42	0	42	42	42	15.815	367.382	6.802	7.702	2.389	8.035	15.815	367.382	6.802	6	359	3	23	22	9
21	3826	2296	3826	1499	183648	48	0	48	48	48	107.959	374.382	6.888	10.820	3.490	11.139	107.959	374.382	6.888	93	358	3	28	32	8
22	3286	2154	3286	1401	39432	12	0	12	12	12	155.229	379.813	6.680	10.463	3.489	10.719	155.229	379.813	6.680	138	367	3	33	28	8
23	1068	824	1068	517	48060	45	0	45	45	45	232.103	369.230	6.789	6.324	1.676	6.231	232.103	369.230	6.789	223	364	3	19	12	8
24	1414	996	1414	695	72114	51	0	51	51	51	221.169	382.349	6.557	7.196	2.060	7.564	221.169	382.349	6.557	208	374	3	22	17	8
25	2030	1396	2030	852	107590	53	0	53	53	53	128.751	388.932	7.136	8.225	2.472	8.519	128.751	388.932	7.136	118	380	3	26	20	8
26	945	900	945	536	13230	14	0	14	14	14	222.636	397.381	6.735	6.517	2.050	6.640	222.636	397.381	6.735	214	391	3	18	17	8
27	1472	1018	1472	641	19136	13	0	13	13	13	205.493	392.988	6.579	7.062	1.894	7.466	205.493	392.988	6.579	196	383	3	18	20	8
28	1627	1372	1627	811	24405	15	0	15	15	15	32.275	407.229	6.649	7.943	2.557	8.226	32.275	407.229	6.649	21	396	3	25	22	7
29	4530	2782	4530	1819	262740	58	0	58	58	58	95.694	402.498	6.816	11.987	4.180	12.212	95.694	402.497	6.816	76	388	3	40	32	8
30	1339	1182	1339	728	74984	56	0	56	56	56	241.082	407.592	6.522	8.319	3.377	8.077	241.082	407.592	6.522	231	400	3	24	22	7
31	1058	844	1058	483	58190	55	0	55	55	55	7.612	402.579	6.948	6.364	1.886	6.425	7.612	402.580	6.948	3	393	3	13	21	8
32	2945	1890	2945	1079	191425	65	0	65	65	65	428.496	422.930	7.307	9.990	3.779	9.443	428.491	422.929	7.307	417	412	3	29	30	10
33	2077	1432	2077	879	141236	68	0	68	68	68	12.794	427.025	7.197	8.420	2.558	8.562	12.794	427.025	7.197	3	415	3	22	24	9
34	1645	1048	1645	666	129955	79	0	79	79	79	7.433	449.525	6.719	7.321	1.832	7.400	7.433	449.525	6.719	2	438	3	14	21	9
35	2002	1304	2002	820	178178	89	0	89	89	89	514.424	474.455	6.850	8.027	2.244	8.341	514.421	474.455	6.850	503	464	3	21	22	9
36	1594	1146	1594	735	342710	215	0	215	215	215	28.393	486.807	7.460	8.150	3.119	7.584	28.393	486.808	7.460	11	481	3	30	14	9
37	1104	922	1104	547	114816	104	0	104	104	104	296.911	496.701	6.736	6.602	1.984	6.735	296.911	496.701	6.736	288	486	3	18	20	8
38	3921	2660	3921	1670	862620	220	0	220	220	220	62.890	499.168	7.505	11.350	3.797	11.597	62.890	499.168	7.505	47	481	3	33	35	9
39	3768	2248	3768	1402	425784	113	0	113	113	113	157.140	512.105	6.982	10.554	3.287	10.741	157.137	512.106	6.982	139	501	3	31	27	9
40	470	420	470	249	51700	110	0	110	110	110	135.174	505.526	6.870	4.450	0.707	4.505	135.174	505.526	6.870	131	502	3	11	9	8
41	3732	2130	3732	1535	556068	149	0	149	149	149	694.603	565.566	7.030	11.369	4.248	11.006	694.597	565.566	7.030	685	547	3	19	41	9
42	1153	836	1153	552	29978	26	0	26	26	26	736.608	585.491	6.357	6.510	1.718	6.642	736.608	585.491	6.357	731	577	3	15	17	8
43	1248	836	1248	581	198432	159	0	159	159	159	699.354	593.268	7.091	6.496	1.408	6.586	699.354	593.267	7.091	692	587	3	14	16	9
44	3002	1664	3002	1251	483322	161	0	161	161	161	717.195	595.287	6.628	9.685	2.907	9.808	717.188	595.293	6.628	703	587	3	29	22	9
45	1205	826	1205	571	195210	162	0	162	162	162	684.195	594.824	6.986	6.573	1.697	6.469	684.191	594.825	6.986	674	589	3	19	12	9
46	1926	1128	1926	801	323568	168	0	168	168	168	704.786	613.476	7.241	7.723	1.751	7.971	704.777	613.475	7.241	698	604	3	16	20	9
47	702	576	702	390	115128	164	0	164	164	164	724.244	606.306	7.162	5.526	1.576	5.296	724.242	606.306	7.162	716	603	3	18	7	9
48	2062	1310	2062	939	342292	166	0	166	166	166	689.696	610.877	6.994	8.749	3.033	8.596	689.699	610.877	6.994	678	601	3	21	27	9
49	4276	2560	4276	1822	752576	176	0	176	176	176	740.868	628.954	6.982	12.348	4.885	12.083	740.888	628.955	6.982	728	611	3	42	37	9
50	2938	1918	2938	1324	543530	185	0	185	185	185	768.589	658.824	6.914	10.087	3.386	10.205	768.588	658.824	6.914	756	643	3	27	30	8
51	2240	1444	2240	987	421120	188	0	188	188	188	775.476	675.371	6.779	8.842	2.816	8.703	775.481	675.373	6.779	759	664	3	29	27	8
52	6273	3538	6273	2559	1185597	189	0	189	189	189	809.737	676.042	7.215	13.966	4.849	14.339	809.738	676.043	7.215	787	656	3	40	40	9
53	1190	856	1190	521	33320	28	0	28	28	28	11.249	299.666	7.145	6.442	1.581	6.665	11.249	299.666	7.145	5	292	4	15	17	7
54	568	580	568	339	3408	6	0	6	6	6	158.694	309.396	6.398	5.483	1.953	5.419	158.694	309.396	6.398	150	304	4	18	11	6
55	854	728	854	427	7686	9	0	9	9	9	91.061	323.420	6.520	5.885	1.656	5.870	91.061	323.420	6.520	85	315	4	13	19	6
56	936	778	936	518	28080	30	0	30	30	30	132.533	331.718	6.838	6.756	2.471	6.786	132.533	331.718	6.838	122	324	4	18	20	7
57	986	760	986	490	32538	33	0	33	33	33	123.027	334.995	7.267	6.285	1.821	6.052	123.027	334.995	7.267	119	325	4	10	21	8
58	1810	1468	1810	904	68780	38	0	38	38	38	15.102	348.160	7.282	8.716	3.281	8.624	15.102	348.160	7.282	4	340	4	29	18	7
