 	Volume (pixel^3)	Surface (pixel^2)	Nb of obj. voxels	Nb of surf. voxels	IntDen	Mean	StdDev	Median	Min	Max	X	Y	Z	Mean dist. to surf. (pixel)	SD dist. to surf. (pixel)	Median dist. to surf. (pixel)	XM	YM	ZM	BX	BY	BZ	B-width	B-height	B-depth
1	1863	1194	1863	766	22356	12	0	12	12	12	260.966	31.556	9.252	7.779	2.057	7.687	260.966	31.556	9.252	254	23	3	17	20	13
2	2383	1498	2383	921	135831	57	0	57	57	57	306.959	38.148	10.406	8.393	1.985	8.370	306.955	38.148	10.406	295	31	3	22	20	13
3	6769	3410	6769	2138	108304	16	0	16	16	16	290.421	109.349	9.233	13.252	4.382	12.946	290.421	109.349	9.233	277	84	3	30	44	14
4	2357	1464	2357	900	40069	17	0	17	17	17	312.078	110.979	10.223	8.493	2.314	8.046	312.078	110.979	10.223	306	97	3	14	27	14
5	3324	2206	3324	1231	3324	1	0	1	1	1	467.682	389.336	7.944	10.405	3.552	10.271	467.682	389.336	7.944	454	372	3	26	32	13
6	3685	2130	3685	1247	191620	52	0	52	52	52	291.270	13.117	9.700	10.052	2.835	9.993	291.270	13.117	9.700	277	1	4	26	26	12
7	2641	1608	2641	984	34333	13	0	13	13	13	276.223	31.376	9.201	8.923	2.444	8.833	276.223	31.376	9.201	268	20	4	26	23	12
8	1631	1050	1631	632	3262	2	0	2	2	2	371.052	30.974	8.515	7.071	1.511	7.475	371.052	30.974	8.515	363	22	4	16	19	11
9	2856	1854	2856	1160	154224	54	0	54	54	54	388.161	25.523	9.553	9.389	2.779	9.308	388.168	25.523	9.553	373	16	4	29	22	12
10	6740	3220	6740	1943	390920	58	0	58	58	58	246.366	44.158	10.834	12.436	3.447	12.430	246.356	44.158	10.834	229	24	4	31	40	15
11	2825	1748	2825	1069	42375	15	0	15	15	15	284.296	48.844	9.283	9.043	2.378	9.337	284.296	48.844	9.283	273	37	4	21	23	13
12	6054	3186	6054	1936	363240	60	0	60	60	60	232.651	60.756	11.157	12.782	4.458	11.861	232.657	60.756	11.157	218	43	4	33	41	14
13	2788	1832	2788	1094	328984	118	0	118	118	118	318.431	85.099	11.171	9.157	2.583	9.129	318.435	85.099	11.171	309	72	4	23	25	13
